,best
adjunct_island,0.552
adv_order,0.471
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.533
center_embedding_double_1,0.402
center_embedding_double_2,0.903
center_embedding_single_1,0.354
center_embedding_single_2,0.933
complex_np_island,0.409
coordinate_structure_constrain_object_extraction,0.303
determiner_noun_agreement_1,0.47
determiner_noun_agreement_2,0.546
determiner_noun_agreement_adj_1,0.523
determiner_noun_agreement_adj_2,0.565
ellipsis,0.162
green_ideas,0.544
intransitive,0.615
left_branch_island_simple_question,0.298
matrix_question_npi_licensor_present,0.19
npi_present,0.456
only_npi_licensor_present,0.365
only_npi_scope,0.447
pp_order,0.71
principle_A_c_command,0.507
principle_A_domain_1,0.996
principle_A_domain_2,0.496
principle_A_domain_3,0.484
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.414
recursion_poss_ditransitive_medium,0.496
recursion_poss_ditransitive_short,0.558
recursion_poss_transitive_long,0.863
recursion_poss_transitive_medium,0.896
recursion_poss_transitive_short,0.902
recursion_pp_is_long,0.445
recursion_pp_is_medium,0.286
recursion_pp_is_short,0.227
recursion_pp_verb_long,0.001
recursion_pp_verb_medium,0.038
recursion_pp_verb_short,0.713
sentential_negation_npi_licensor_present,0.443
sentential_negation_npi_scope,0.425
subj_aux_agreement_question_vary_aux,0.39
subj_aux_agreement_question_vary_subj,0.501
subj_aux_vary_subj,0.513
subj_aux_vary_verb,0.458
subj_aux_vary_verb_pp,0.496
subj_aux_vary_verb_rc,0.507
subj_verb_vary_verb,0.403
svo_vos,0.427
swapped_ditransitive_1,0.882
swapped_ditransitive_2,0.798
transitive,0.666
wh_island,0.993
wh_questions_object_gap,0.323
wh_questions_object_gap_long_distance,0.315
wh_questions_subject_gap,0.821
wh_questions_subject_gap_long_distance,0.773
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.232
wh_vs_that_with_gap_long_distance,0.325
