,best
adjunct_island,0.528
adv_order,0.499
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.542
center_embedding_double_1,0.409
center_embedding_double_2,0.901
center_embedding_single_1,0.348
center_embedding_single_2,0.927
complex_np_island,0.431
coordinate_structure_constrain_object_extraction,0.273
determiner_noun_agreement_1,0.473
determiner_noun_agreement_2,0.522
determiner_noun_agreement_adj_1,0.518
determiner_noun_agreement_adj_2,0.523
ellipsis,0.177
green_ideas,0.55
intransitive,0.61
left_branch_island_simple_question,0.36
matrix_question_npi_licensor_present,0.174
npi_present,0.479
only_npi_licensor_present,0.751
only_npi_scope,0.545
pp_order,0.67
principle_A_c_command,0.518
principle_A_domain_1,0.966
principle_A_domain_2,0.491
principle_A_domain_3,0.498
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.426
recursion_poss_ditransitive_medium,0.499
recursion_poss_ditransitive_short,0.55
recursion_poss_transitive_long,0.899
recursion_poss_transitive_medium,0.916
recursion_poss_transitive_short,0.926
recursion_pp_is_long,0.416
recursion_pp_is_medium,0.243
recursion_pp_is_short,0.168
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.01
recursion_pp_verb_short,0.545
sentential_negation_npi_licensor_present,0.43
sentential_negation_npi_scope,0.556
subj_aux_agreement_question_vary_aux,0.389
subj_aux_agreement_question_vary_subj,0.505
subj_aux_vary_subj,0.516
subj_aux_vary_verb,0.461
subj_aux_vary_verb_pp,0.5
subj_aux_vary_verb_rc,0.512
subj_verb_vary_verb,0.413
svo_vos,0.392
swapped_ditransitive_1,0.865
swapped_ditransitive_2,0.775
transitive,0.647
wh_island,0.987
wh_questions_object_gap,0.375
wh_questions_object_gap_long_distance,0.358
wh_questions_subject_gap,0.792
wh_questions_subject_gap_long_distance,0.761
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.222
wh_vs_that_with_gap_long_distance,0.325
