,best
adjunct_island,0.666
adv_order,0.533
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.492
center_embedding_double_1,0.428
center_embedding_double_2,0.939
center_embedding_single_1,0.346
center_embedding_single_2,0.957
complex_np_island,0.545
coordinate_structure_constrain_object_extraction,0.307
determiner_noun_agreement_1,0.472
determiner_noun_agreement_2,0.583
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.602
ellipsis,0.129
green_ideas,0.528
intransitive,0.483
left_branch_island_simple_question,0.372
matrix_question_npi_licensor_present,0.473
npi_present,0.444
only_npi_licensor_present,0.0
only_npi_scope,0.193
pp_order,0.687
principle_A_c_command,0.496
principle_A_domain_1,0.914
principle_A_domain_2,0.508
principle_A_domain_3,0.512
recursion_intensifier_adj_long,0.999
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.001
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.573
recursion_poss_ditransitive_medium,0.578
recursion_poss_ditransitive_short,0.607
recursion_poss_transitive_long,0.738
recursion_poss_transitive_medium,0.801
recursion_poss_transitive_short,0.823
recursion_pp_is_long,0.542
recursion_pp_is_medium,0.565
recursion_pp_is_short,0.377
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.938
sentential_negation_npi_scope,0.534
subj_aux_agreement_question_vary_aux,0.42
subj_aux_agreement_question_vary_subj,0.492
subj_aux_vary_subj,0.509
subj_aux_vary_verb,0.467
subj_aux_vary_verb_pp,0.508
subj_aux_vary_verb_rc,0.52
subj_verb_vary_verb,0.399
svo_vos,0.524
swapped_ditransitive_1,0.795
swapped_ditransitive_2,0.609
transitive,0.716
wh_island,0.601
wh_questions_object_gap,0.674
wh_questions_object_gap_long_distance,0.637
wh_questions_subject_gap,0.674
wh_questions_subject_gap_long_distance,0.662
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
