,epoch_7
adjunct_island,0.736
adv_order,0.878
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.478
center_embedding_double_1,0.302
center_embedding_double_2,0.948
center_embedding_single_1,0.071
center_embedding_single_2,0.985
complex_np_island,0.496
coordinate_structure_constrain_object_extraction,0.67
determiner_noun_agreement_1,0.498
determiner_noun_agreement_2,0.603
determiner_noun_agreement_adj_1,0.524
determiner_noun_agreement_adj_2,0.603
ellipsis,0.594
green_ideas,0.459
intransitive,0.606
left_branch_island_simple_question,0.281
matrix_question_npi_licensor_present,0.605
npi_present,0.342
only_npi_licensor_present,0.924
only_npi_scope,0.972
pp_order,0.692
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.516
principle_A_domain_3,0.49
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.453
recursion_poss_ditransitive_medium,0.514
recursion_poss_ditransitive_short,0.635
recursion_poss_transitive_long,0.953
recursion_poss_transitive_medium,0.962
recursion_poss_transitive_short,0.99
recursion_pp_is_long,0.2
recursion_pp_is_medium,0.416
recursion_pp_is_short,0.63
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.922
sentential_negation_npi_licensor_present,0.289
sentential_negation_npi_scope,0.278
subj_aux_agreement_question_vary_aux,0.744
subj_aux_agreement_question_vary_subj,0.489
subj_aux_vary_subj,0.562
subj_aux_vary_verb,0.713
subj_aux_vary_verb_pp,0.496
subj_aux_vary_verb_rc,0.488
subj_verb_vary_verb,0.439
svo_vos,0.454
swapped_ditransitive_1,0.928
swapped_ditransitive_2,0.942
transitive,0.791
wh_island,0.908
wh_questions_object_gap,0.231
wh_questions_object_gap_long_distance,0.194
wh_questions_subject_gap,0.888
wh_questions_subject_gap_long_distance,0.913
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.202
wh_vs_that_with_gap_long_distance,0.213
