,best
adjunct_island,0.435
adv_order,0.48
wh_vs_that_with_gap,0.389
anaphor_gender_agreement,0.478
anaphor_number_agreement,0.446
recursion_pp_verb_long,0.0
center_embedding_double_1,0.508
recursion_pp_verb_medium,0.0
center_embedding_double_2,0.267
recursion_pp_verb_short,0.0
center_embedding_single_1,0.756
subj_aux_vary_verb_rc,0.492
center_embedding_single_2,0.657
complex_np_island,0.56
recursion_poss_transitive_medium,0.394
coordinate_structure_constrain_object_extraction,0.4
subj_aux_vary_verb_pp,0.497
determiner_noun_agreement_1,0.483
subj_verb_vary_verb,0.496
determiner_noun_agreement_2,0.508
svo_vos,0.358
determiner_noun_agreement_adj_1,0.505
swapped_ditransitive_1,0.444
determiner_noun_agreement_adj_2,0.518
ellipsis,0.537
green_ideas,0.453
intransitive,0.427
recursion_poss_transitive_short,0.441
left_branch_island_simple_question,0.272
recursion_pp_is_long,0.908
matrix_question_npi_licensor_present,0.587
npi_present,0.434
swapped_ditransitive_2,0.533
only_npi_licensor_present,0.008
only_npi_scope,0.237
pp_order,0.57
principle_A_c_command,0.467
principle_A_domain_1,0.611
principle_A_domain_2,0.55
principle_A_domain_3,0.503
transitive,0.6
recursion_intensifier_adj_long,0.447
wh_island,0.846
recursion_intensifier_adj_medium,0.312
wh_questions_object_gap,0.468
recursion_intensifier_adj_short,0.221
wh_vs_that_with_gap_long_distance,0.512
recursion_intensifier_adv_long,0.579
wh_questions_object_gap_long_distance,0.406
recursion_intensifier_adv_medium,0.68
wh_questions_subject_gap,0.572
recursion_intensifier_adv_short,0.799
wh_questions_subject_gap_long_distance,0.674
recursion_poss_ditransitive_long,0.482
recursion_pp_is_medium,0.898
recursion_poss_ditransitive_medium,0.525
recursion_pp_is_short,0.479
recursion_poss_ditransitive_short,0.514
wh_vs_that_no_gap,0.925
recursion_poss_transitive_long,0.318
subj_aux_agreement_question_vary_subj,0.496
sentential_negation_npi_licensor_present,0.999
wh_vs_that_no_gap_long_distance,0.981
sentential_negation_npi_scope,0.153
subj_aux_vary_subj,0.482
subj_aux_agreement_question_vary_aux,0.531
subj_aux_vary_verb,0.491
