,best
adjunct_island,0.729
adv_order,0.492
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.486
center_embedding_double_1,0.445
center_embedding_double_2,0.894
center_embedding_single_1,0.377
center_embedding_single_2,0.823
complex_np_island,0.365
coordinate_structure_constrain_object_extraction,0.406
determiner_noun_agreement_1,0.474
determiner_noun_agreement_2,0.59
determiner_noun_agreement_adj_1,0.513
determiner_noun_agreement_adj_2,0.566
ellipsis,0.196
green_ideas,0.49
intransitive,0.595
left_branch_island_simple_question,0.048
matrix_question_npi_licensor_present,0.052
npi_present,0.472
only_npi_licensor_present,0.563
only_npi_scope,0.156
pp_order,0.485
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.485
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.644
recursion_poss_ditransitive_medium,0.688
recursion_poss_ditransitive_short,0.735
recursion_poss_transitive_long,0.703
recursion_poss_transitive_medium,0.713
recursion_poss_transitive_short,0.749
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,0.993
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.997
sentential_negation_npi_licensor_present,0.465
sentential_negation_npi_scope,0.592
subj_aux_agreement_question_vary_aux,0.429
subj_aux_agreement_question_vary_subj,0.481
subj_aux_vary_subj,0.544
subj_aux_vary_verb,0.741
subj_aux_vary_verb_pp,0.446
subj_aux_vary_verb_rc,0.467
subj_verb_vary_verb,0.469
svo_vos,0.63
swapped_ditransitive_1,0.809
swapped_ditransitive_2,0.726
transitive,0.82
wh_island,0.985
wh_questions_object_gap,0.06
wh_questions_object_gap_long_distance,0.048
wh_questions_subject_gap,0.803
wh_questions_subject_gap_long_distance,0.881
wh_vs_that_no_gap,0.95
wh_vs_that_no_gap_long_distance,0.924
wh_vs_that_with_gap,0.412
wh_vs_that_with_gap_long_distance,0.351
