,best
adjunct_island,0.782
adv_order,0.748
wh_vs_that_with_gap,0.15
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.538
recursion_pp_verb_long,0.175
center_embedding_double_1,0.4
recursion_pp_verb_medium,0.286
center_embedding_double_2,0.72
recursion_pp_verb_short,0.494
center_embedding_single_1,0.653
subj_aux_vary_verb_rc,0.473
center_embedding_single_2,0.945
complex_np_island,0.402
recursion_poss_transitive_medium,0.922
coordinate_structure_constrain_object_extraction,0.555
subj_aux_vary_verb_pp,0.433
determiner_noun_agreement_1,0.545
subj_verb_vary_verb,0.428
determiner_noun_agreement_2,0.604
svo_vos,0.387
determiner_noun_agreement_adj_1,0.522
swapped_ditransitive_1,0.763
determiner_noun_agreement_adj_2,0.604
ellipsis,0.586
green_ideas,0.383
intransitive,0.548
recursion_poss_transitive_short,0.943
left_branch_island_simple_question,0.042
recursion_pp_is_long,0.664
matrix_question_npi_licensor_present,0.615
npi_present,0.444
swapped_ditransitive_2,0.758
only_npi_licensor_present,1.0
only_npi_scope,0.926
pp_order,0.853
principle_A_c_command,0.514
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.493
transitive,0.883
recursion_intensifier_adj_long,1.0
wh_island,0.64
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.318
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.157
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.184
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.653
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.701
recursion_poss_ditransitive_long,0.786
recursion_pp_is_medium,0.475
recursion_poss_ditransitive_medium,0.799
recursion_pp_is_short,0.136
recursion_poss_ditransitive_short,0.812
wh_vs_that_no_gap,0.997
recursion_poss_transitive_long,0.769
subj_aux_agreement_question_vary_subj,0.489
sentential_negation_npi_licensor_present,0.164
wh_vs_that_no_gap_long_distance,0.994
sentential_negation_npi_scope,0.406
subj_aux_vary_subj,0.602
subj_aux_agreement_question_vary_aux,0.621
subj_aux_vary_verb,0.677
