,best
adjunct_island,0.892
adv_order,0.398
wh_vs_that_with_gap,0.598
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.472
recursion_pp_verb_long,0.972
center_embedding_double_1,0.42
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.9
recursion_pp_verb_short,1.0
center_embedding_single_1,0.395
subj_aux_vary_verb_rc,0.444
center_embedding_single_2,0.788
complex_np_island,0.519
recursion_poss_transitive_medium,0.837
coordinate_structure_constrain_object_extraction,0.485
subj_aux_vary_verb_pp,0.411
determiner_noun_agreement_1,0.521
subj_verb_vary_verb,0.479
determiner_noun_agreement_2,0.633
svo_vos,0.573
determiner_noun_agreement_adj_1,0.528
swapped_ditransitive_1,0.892
determiner_noun_agreement_adj_2,0.579
ellipsis,0.494
green_ideas,0.456
intransitive,0.672
recursion_poss_transitive_short,0.848
left_branch_island_simple_question,0.111
recursion_pp_is_long,0.0
matrix_question_npi_licensor_present,0.054
npi_present,0.408
swapped_ditransitive_2,0.803
only_npi_licensor_present,0.954
only_npi_scope,0.201
pp_order,0.351
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.505
principle_A_domain_3,0.479
transitive,0.837
recursion_intensifier_adj_long,1.0
wh_island,0.989
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.09
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.59
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.088
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.715
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.736
recursion_poss_ditransitive_long,0.558
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.553
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.562
wh_vs_that_no_gap,0.888
recursion_poss_transitive_long,0.869
subj_aux_agreement_question_vary_subj,0.493
sentential_negation_npi_licensor_present,0.348
wh_vs_that_no_gap_long_distance,0.794
sentential_negation_npi_scope,0.678
subj_aux_vary_subj,0.585
subj_aux_agreement_question_vary_aux,0.413
subj_aux_vary_verb,0.759
