,best
adjunct_island,0.599
adv_order,0.541
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.478
center_embedding_double_1,0.42
center_embedding_double_2,0.949
center_embedding_single_1,0.308
center_embedding_single_2,0.967
complex_np_island,0.538
coordinate_structure_constrain_object_extraction,0.336
determiner_noun_agreement_1,0.482
determiner_noun_agreement_2,0.583
determiner_noun_agreement_adj_1,0.512
determiner_noun_agreement_adj_2,0.587
ellipsis,0.151
green_ideas,0.536
intransitive,0.47
left_branch_island_simple_question,0.366
matrix_question_npi_licensor_present,0.491
npi_present,0.433
only_npi_licensor_present,0.0
only_npi_scope,0.417
pp_order,0.652
principle_A_c_command,0.47
principle_A_domain_1,0.609
principle_A_domain_2,0.524
principle_A_domain_3,0.509
recursion_intensifier_adj_long,0.933
recursion_intensifier_adj_medium,0.998
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.054
recursion_intensifier_adv_medium,0.004
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.549
recursion_poss_ditransitive_medium,0.568
recursion_poss_ditransitive_short,0.605
recursion_poss_transitive_long,0.697
recursion_poss_transitive_medium,0.739
recursion_poss_transitive_short,0.801
recursion_pp_is_long,0.647
recursion_pp_is_medium,0.667
recursion_pp_is_short,0.444
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,0.999
recursion_pp_verb_short,0.999
sentential_negation_npi_licensor_present,0.91
sentential_negation_npi_scope,0.481
subj_aux_agreement_question_vary_aux,0.422
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.515
subj_aux_vary_verb,0.455
subj_aux_vary_verb_pp,0.499
subj_aux_vary_verb_rc,0.509
subj_verb_vary_verb,0.398
svo_vos,0.487
swapped_ditransitive_1,0.799
swapped_ditransitive_2,0.676
transitive,0.702
wh_island,0.391
wh_questions_object_gap,0.747
wh_questions_object_gap_long_distance,0.737
wh_questions_subject_gap,0.74
wh_questions_subject_gap_long_distance,0.71
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
