,best
adjunct_island,0.901
adv_order,0.483
wh_vs_that_with_gap,0.486
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.519
recursion_pp_verb_long,0.99
center_embedding_double_1,0.525
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.753
recursion_pp_verb_short,1.0
center_embedding_single_1,0.577
subj_aux_vary_verb_rc,0.407
center_embedding_single_2,0.608
complex_np_island,0.538
recursion_poss_transitive_medium,0.934
coordinate_structure_constrain_object_extraction,0.471
subj_aux_vary_verb_pp,0.305
determiner_noun_agreement_1,0.581
subj_verb_vary_verb,0.441
determiner_noun_agreement_2,0.669
svo_vos,0.428
determiner_noun_agreement_adj_1,0.555
swapped_ditransitive_1,0.85
determiner_noun_agreement_adj_2,0.596
ellipsis,0.494
green_ideas,0.549
intransitive,0.661
recursion_poss_transitive_short,0.959
left_branch_island_simple_question,0.011
recursion_pp_is_long,0.013
matrix_question_npi_licensor_present,0.636
npi_present,0.45
swapped_ditransitive_2,0.802
only_npi_licensor_present,0.988
only_npi_scope,0.497
pp_order,0.443
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.502
principle_A_domain_3,0.496
transitive,0.862
recursion_intensifier_adj_long,1.0
wh_island,0.957
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.063
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.465
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.081
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.808
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.934
recursion_poss_ditransitive_long,0.703
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.659
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.672
wh_vs_that_no_gap,0.932
recursion_poss_transitive_long,0.944
subj_aux_agreement_question_vary_subj,0.492
sentential_negation_npi_licensor_present,0.149
wh_vs_that_no_gap_long_distance,0.909
sentential_negation_npi_scope,0.505
subj_aux_vary_subj,0.578
subj_aux_agreement_question_vary_aux,0.663
subj_aux_vary_verb,0.618
