,best
adjunct_island,0.626
adv_order,0.686
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.488
center_embedding_double_1,0.516
center_embedding_double_2,0.963
center_embedding_single_1,0.326
center_embedding_single_2,0.977
complex_np_island,0.612
coordinate_structure_constrain_object_extraction,0.695
determiner_noun_agreement_1,0.482
determiner_noun_agreement_2,0.597
determiner_noun_agreement_adj_1,0.523
determiner_noun_agreement_adj_2,0.596
ellipsis,0.435
green_ideas,0.408
intransitive,0.634
left_branch_island_simple_question,0.54
matrix_question_npi_licensor_present,0.009
npi_present,0.395
only_npi_licensor_present,0.999
only_npi_scope,0.21
pp_order,0.836
principle_A_c_command,0.493
principle_A_domain_1,1.0
principle_A_domain_2,0.518
principle_A_domain_3,0.477
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.66
recursion_poss_ditransitive_medium,0.671
recursion_poss_ditransitive_short,0.676
recursion_poss_transitive_long,0.948
recursion_poss_transitive_medium,0.909
recursion_poss_transitive_short,0.969
recursion_pp_is_long,0.521
recursion_pp_is_medium,0.188
recursion_pp_is_short,0.408
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.525
sentential_negation_npi_scope,0.624
subj_aux_agreement_question_vary_aux,0.514
subj_aux_agreement_question_vary_subj,0.493
subj_aux_vary_subj,0.576
subj_aux_vary_verb,0.731
subj_aux_vary_verb_pp,0.454
subj_aux_vary_verb_rc,0.477
subj_verb_vary_verb,0.429
svo_vos,0.648
swapped_ditransitive_1,0.706
swapped_ditransitive_2,0.68
transitive,0.809
wh_island,0.916
wh_questions_object_gap,0.177
wh_questions_object_gap_long_distance,0.203
wh_questions_subject_gap,0.712
wh_questions_subject_gap_long_distance,0.613
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.385
wh_vs_that_with_gap_long_distance,0.401
