,best
adjunct_island,0.381
adv_order,0.304
wh_vs_that_with_gap,0.389
anaphor_gender_agreement,0.493
anaphor_number_agreement,0.452
recursion_pp_verb_long,0.042
center_embedding_double_1,0.602
recursion_pp_verb_medium,0.633
center_embedding_double_2,0.923
recursion_pp_verb_short,0.985
center_embedding_single_1,0.447
subj_aux_vary_verb_rc,0.499
center_embedding_single_2,0.843
complex_np_island,0.484
recursion_poss_transitive_medium,0.583
coordinate_structure_constrain_object_extraction,0.353
subj_aux_vary_verb_pp,0.515
determiner_noun_agreement_1,0.539
subj_verb_vary_verb,0.455
determiner_noun_agreement_2,0.577
svo_vos,0.427
determiner_noun_agreement_adj_1,0.507
swapped_ditransitive_1,0.668
determiner_noun_agreement_adj_2,0.561
ellipsis,0.061
green_ideas,0.453
intransitive,0.399
recursion_poss_transitive_short,0.636
left_branch_island_simple_question,0.59
recursion_pp_is_long,0.527
matrix_question_npi_licensor_present,0.347
npi_present,0.137
swapped_ditransitive_2,0.579
only_npi_licensor_present,1.0
only_npi_scope,0.77
pp_order,0.16
principle_A_c_command,0.486
principle_A_domain_1,0.686
principle_A_domain_2,0.504
principle_A_domain_3,0.485
transitive,0.662
recursion_intensifier_adj_long,0.949
wh_island,0.845
recursion_intensifier_adj_medium,0.945
wh_questions_object_gap,0.41
recursion_intensifier_adj_short,0.894
wh_vs_that_with_gap_long_distance,0.5
recursion_intensifier_adv_long,0.061
wh_questions_object_gap_long_distance,0.432
recursion_intensifier_adv_medium,0.058
wh_questions_subject_gap,0.73
recursion_intensifier_adv_short,0.121
wh_questions_subject_gap_long_distance,0.797
recursion_poss_ditransitive_long,0.593
recursion_pp_is_medium,0.396
recursion_poss_ditransitive_medium,0.522
recursion_pp_is_short,0.162
recursion_poss_ditransitive_short,0.545
wh_vs_that_no_gap,0.999
recursion_poss_transitive_long,0.546
subj_aux_agreement_question_vary_subj,0.493
sentential_negation_npi_licensor_present,0.981
wh_vs_that_no_gap_long_distance,1.0
sentential_negation_npi_scope,0.468
subj_aux_vary_subj,0.498
subj_aux_agreement_question_vary_aux,0.572
subj_aux_vary_verb,0.435
