,best
adjunct_island,0.905
adv_order,0.481
wh_vs_that_with_gap,0.486
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.515
recursion_pp_verb_long,0.991
center_embedding_double_1,0.524
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.755
recursion_pp_verb_short,1.0
center_embedding_single_1,0.572
subj_aux_vary_verb_rc,0.407
center_embedding_single_2,0.609
complex_np_island,0.535
recursion_poss_transitive_medium,0.946
coordinate_structure_constrain_object_extraction,0.471
subj_aux_vary_verb_pp,0.306
determiner_noun_agreement_1,0.578
subj_verb_vary_verb,0.441
determiner_noun_agreement_2,0.669
svo_vos,0.429
determiner_noun_agreement_adj_1,0.553
swapped_ditransitive_1,0.849
determiner_noun_agreement_adj_2,0.595
ellipsis,0.493
green_ideas,0.547
intransitive,0.668
recursion_poss_transitive_short,0.963
left_branch_island_simple_question,0.011
recursion_pp_is_long,0.014
matrix_question_npi_licensor_present,0.633
npi_present,0.449
swapped_ditransitive_2,0.801
only_npi_licensor_present,0.988
only_npi_scope,0.495
pp_order,0.435
principle_A_c_command,0.497
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.496
transitive,0.862
recursion_intensifier_adj_long,1.0
wh_island,0.959
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.062
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.466
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.08
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.807
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.931
recursion_poss_ditransitive_long,0.703
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.658
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.67
wh_vs_that_no_gap,0.935
recursion_poss_transitive_long,0.948
subj_aux_agreement_question_vary_subj,0.492
sentential_negation_npi_licensor_present,0.149
wh_vs_that_no_gap_long_distance,0.909
sentential_negation_npi_scope,0.502
subj_aux_vary_subj,0.576
subj_aux_agreement_question_vary_aux,0.665
subj_aux_vary_verb,0.613
