,best
adjunct_island,0.899
adv_order,0.408
wh_vs_that_with_gap,0.505
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.486
recursion_pp_verb_long,0.946
center_embedding_double_1,0.417
recursion_pp_verb_medium,0.998
center_embedding_double_2,0.905
recursion_pp_verb_short,1.0
center_embedding_single_1,0.406
subj_aux_vary_verb_rc,0.414
center_embedding_single_2,0.782
complex_np_island,0.53
recursion_poss_transitive_medium,0.829
coordinate_structure_constrain_object_extraction,0.501
subj_aux_vary_verb_pp,0.37
determiner_noun_agreement_1,0.558
subj_verb_vary_verb,0.501
determiner_noun_agreement_2,0.668
svo_vos,0.582
determiner_noun_agreement_adj_1,0.534
swapped_ditransitive_1,0.901
determiner_noun_agreement_adj_2,0.591
ellipsis,0.518
green_ideas,0.491
intransitive,0.698
recursion_poss_transitive_short,0.862
left_branch_island_simple_question,0.107
recursion_pp_is_long,0.001
matrix_question_npi_licensor_present,0.073
npi_present,0.417
swapped_ditransitive_2,0.815
only_npi_licensor_present,0.969
only_npi_scope,0.239
pp_order,0.358
principle_A_c_command,0.505
principle_A_domain_1,1.0
principle_A_domain_2,0.508
principle_A_domain_3,0.482
transitive,0.851
recursion_intensifier_adj_long,1.0
wh_island,0.982
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.12
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.437
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.117
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.739
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.759
recursion_poss_ditransitive_long,0.59
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.532
recursion_pp_is_short,0.006
recursion_poss_ditransitive_short,0.526
wh_vs_that_no_gap,0.94
recursion_poss_transitive_long,0.861
subj_aux_agreement_question_vary_subj,0.497
sentential_negation_npi_licensor_present,0.152
wh_vs_that_no_gap_long_distance,0.892
sentential_negation_npi_scope,0.624
subj_aux_vary_subj,0.592
subj_aux_agreement_question_vary_aux,0.441
subj_aux_vary_verb,0.798
