,best
adjunct_island,0.675
adv_order,0.682
anaphor_gender_agreement,0.503
anaphor_number_agreement,0.496
center_embedding_double_1,0.514
center_embedding_double_2,0.964
center_embedding_single_1,0.322
center_embedding_single_2,0.975
complex_np_island,0.619
coordinate_structure_constrain_object_extraction,0.688
determiner_noun_agreement_1,0.486
determiner_noun_agreement_2,0.604
determiner_noun_agreement_adj_1,0.524
determiner_noun_agreement_adj_2,0.596
ellipsis,0.446
green_ideas,0.404
intransitive,0.647
left_branch_island_simple_question,0.548
matrix_question_npi_licensor_present,0.012
npi_present,0.389
only_npi_licensor_present,0.999
only_npi_scope,0.228
pp_order,0.823
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.514
principle_A_domain_3,0.479
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.623
recursion_poss_ditransitive_medium,0.627
recursion_poss_ditransitive_short,0.646
recursion_poss_transitive_long,0.941
recursion_poss_transitive_medium,0.92
recursion_poss_transitive_short,0.974
recursion_pp_is_long,0.476
recursion_pp_is_medium,0.169
recursion_pp_is_short,0.398
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.997
sentential_negation_npi_licensor_present,0.522
sentential_negation_npi_scope,0.626
subj_aux_agreement_question_vary_aux,0.523
subj_aux_agreement_question_vary_subj,0.493
subj_aux_vary_subj,0.576
subj_aux_vary_verb,0.738
subj_aux_vary_verb_pp,0.449
subj_aux_vary_verb_rc,0.475
subj_verb_vary_verb,0.432
svo_vos,0.642
swapped_ditransitive_1,0.709
swapped_ditransitive_2,0.661
transitive,0.808
wh_island,0.906
wh_questions_object_gap,0.175
wh_questions_object_gap_long_distance,0.19
wh_questions_subject_gap,0.7
wh_questions_subject_gap_long_distance,0.605
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.405
wh_vs_that_with_gap_long_distance,0.416
