,best
adjunct_island,0.903
adv_order,0.452
wh_vs_that_with_gap,0.374
anaphor_gender_agreement,0.506
anaphor_number_agreement,0.505
recursion_pp_verb_long,0.997
center_embedding_double_1,0.445
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.848
recursion_pp_verb_short,1.0
center_embedding_single_1,0.468
subj_aux_vary_verb_rc,0.43
center_embedding_single_2,0.743
complex_np_island,0.408
recursion_poss_transitive_medium,0.664
coordinate_structure_constrain_object_extraction,0.574
subj_aux_vary_verb_pp,0.375
determiner_noun_agreement_1,0.597
subj_verb_vary_verb,0.416
determiner_noun_agreement_2,0.743
svo_vos,0.6
determiner_noun_agreement_adj_1,0.545
swapped_ditransitive_1,0.818
determiner_noun_agreement_adj_2,0.606
ellipsis,0.584
green_ideas,0.448
intransitive,0.634
recursion_poss_transitive_short,0.77
left_branch_island_simple_question,0.119
recursion_pp_is_long,0.009
matrix_question_npi_licensor_present,0.273
npi_present,0.441
swapped_ditransitive_2,0.745
only_npi_licensor_present,0.981
only_npi_scope,0.212
pp_order,0.526
principle_A_c_command,0.478
principle_A_domain_1,1.0
principle_A_domain_2,0.523
principle_A_domain_3,0.484
transitive,0.859
recursion_intensifier_adj_long,1.0
wh_island,0.869
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.155
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.411
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.164
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.722
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.79
recursion_poss_ditransitive_long,0.396
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.475
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.564
wh_vs_that_no_gap,0.893
recursion_poss_transitive_long,0.509
subj_aux_agreement_question_vary_subj,0.493
sentential_negation_npi_licensor_present,0.391
wh_vs_that_no_gap_long_distance,0.895
sentential_negation_npi_scope,0.593
subj_aux_vary_subj,0.573
subj_aux_agreement_question_vary_aux,0.569
subj_aux_vary_verb,0.532
