,best
adjunct_island,0.903
adv_order,0.409
wh_vs_that_with_gap,0.513
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.488
recursion_pp_verb_long,0.956
center_embedding_double_1,0.419
recursion_pp_verb_medium,0.998
center_embedding_double_2,0.899
recursion_pp_verb_short,1.0
center_embedding_single_1,0.406
subj_aux_vary_verb_rc,0.418
center_embedding_single_2,0.785
complex_np_island,0.526
recursion_poss_transitive_medium,0.836
coordinate_structure_constrain_object_extraction,0.495
subj_aux_vary_verb_pp,0.376
determiner_noun_agreement_1,0.554
subj_verb_vary_verb,0.502
determiner_noun_agreement_2,0.663
svo_vos,0.58
determiner_noun_agreement_adj_1,0.534
swapped_ditransitive_1,0.902
determiner_noun_agreement_adj_2,0.591
ellipsis,0.515
green_ideas,0.486
intransitive,0.696
recursion_poss_transitive_short,0.868
left_branch_island_simple_question,0.098
recursion_pp_is_long,0.001
matrix_question_npi_licensor_present,0.078
npi_present,0.417
swapped_ditransitive_2,0.817
only_npi_licensor_present,0.965
only_npi_scope,0.229
pp_order,0.36
principle_A_c_command,0.505
principle_A_domain_1,1.0
principle_A_domain_2,0.511
principle_A_domain_3,0.481
transitive,0.85
recursion_intensifier_adj_long,1.0
wh_island,0.981
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.119
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.433
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.118
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.736
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.757
recursion_poss_ditransitive_long,0.593
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.539
recursion_pp_is_short,0.005
recursion_poss_ditransitive_short,0.53
wh_vs_that_no_gap,0.943
recursion_poss_transitive_long,0.871
subj_aux_agreement_question_vary_subj,0.496
sentential_negation_npi_licensor_present,0.157
wh_vs_that_no_gap_long_distance,0.899
sentential_negation_npi_scope,0.618
subj_aux_vary_subj,0.591
subj_aux_agreement_question_vary_aux,0.435
subj_aux_vary_verb,0.808
