,best
adjunct_island,0.738
adv_order,0.494
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.484
center_embedding_double_1,0.458
center_embedding_double_2,0.869
center_embedding_single_1,0.383
center_embedding_single_2,0.796
complex_np_island,0.371
coordinate_structure_constrain_object_extraction,0.38
determiner_noun_agreement_1,0.471
determiner_noun_agreement_2,0.591
determiner_noun_agreement_adj_1,0.511
determiner_noun_agreement_adj_2,0.571
ellipsis,0.242
green_ideas,0.485
intransitive,0.588
left_branch_island_simple_question,0.055
matrix_question_npi_licensor_present,0.034
npi_present,0.473
only_npi_licensor_present,0.636
only_npi_scope,0.124
pp_order,0.479
principle_A_c_command,0.497
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.482
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.624
recursion_poss_ditransitive_medium,0.666
recursion_poss_ditransitive_short,0.692
recursion_poss_transitive_long,0.714
recursion_poss_transitive_medium,0.722
recursion_poss_transitive_short,0.762
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.994
sentential_negation_npi_licensor_present,0.471
sentential_negation_npi_scope,0.603
subj_aux_agreement_question_vary_aux,0.418
subj_aux_agreement_question_vary_subj,0.481
subj_aux_vary_subj,0.541
subj_aux_vary_verb,0.754
subj_aux_vary_verb_pp,0.455
subj_aux_vary_verb_rc,0.474
subj_verb_vary_verb,0.468
svo_vos,0.661
swapped_ditransitive_1,0.801
swapped_ditransitive_2,0.707
transitive,0.825
wh_island,0.979
wh_questions_object_gap,0.064
wh_questions_object_gap_long_distance,0.057
wh_questions_subject_gap,0.814
wh_questions_subject_gap_long_distance,0.901
wh_vs_that_no_gap,0.949
wh_vs_that_no_gap_long_distance,0.93
wh_vs_that_with_gap,0.4
wh_vs_that_with_gap_long_distance,0.353
