,best
adjunct_island,0.536
adv_order,0.451
anaphor_gender_agreement,0.515
anaphor_number_agreement,0.431
center_embedding_double_1,0.546
center_embedding_double_2,0.939
center_embedding_single_1,0.378
center_embedding_single_2,0.934
complex_np_island,0.468
coordinate_structure_constrain_object_extraction,0.291
determiner_noun_agreement_1,0.486
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.515
determiner_noun_agreement_adj_2,0.602
ellipsis,0.157
green_ideas,0.433
intransitive,0.469
left_branch_island_simple_question,0.242
matrix_question_npi_licensor_present,0.504
npi_present,0.443
only_npi_licensor_present,1.0
only_npi_scope,0.523
pp_order,0.403
principle_A_c_command,0.466
principle_A_domain_1,1.0
principle_A_domain_2,0.512
principle_A_domain_3,0.498
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.679
recursion_poss_ditransitive_medium,0.663
recursion_poss_ditransitive_short,0.63
recursion_poss_transitive_long,0.862
recursion_poss_transitive_medium,0.91
recursion_poss_transitive_short,0.962
recursion_pp_is_long,0.499
recursion_pp_is_medium,0.244
recursion_pp_is_short,0.231
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.816
sentential_negation_npi_scope,0.552
subj_aux_agreement_question_vary_aux,0.528
subj_aux_agreement_question_vary_subj,0.495
subj_aux_vary_subj,0.535
subj_aux_vary_verb,0.487
subj_aux_vary_verb_pp,0.511
subj_aux_vary_verb_rc,0.518
subj_verb_vary_verb,0.38
svo_vos,0.463
swapped_ditransitive_1,0.888
swapped_ditransitive_2,0.697
transitive,0.74
wh_island,1.0
wh_questions_object_gap,0.369
wh_questions_object_gap_long_distance,0.277
wh_questions_subject_gap,0.633
wh_questions_subject_gap_long_distance,0.464
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.143
wh_vs_that_with_gap_long_distance,0.376
