,best
adjunct_island,0.911
adv_order,0.447
wh_vs_that_with_gap,0.396
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.489
recursion_pp_verb_long,0.999
center_embedding_double_1,0.447
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.856
recursion_pp_verb_short,1.0
center_embedding_single_1,0.444
subj_aux_vary_verb_rc,0.45
center_embedding_single_2,0.76
complex_np_island,0.415
recursion_poss_transitive_medium,0.804
coordinate_structure_constrain_object_extraction,0.543
subj_aux_vary_verb_pp,0.41
determiner_noun_agreement_1,0.551
subj_verb_vary_verb,0.405
determiner_noun_agreement_2,0.719
svo_vos,0.594
determiner_noun_agreement_adj_1,0.534
swapped_ditransitive_1,0.798
determiner_noun_agreement_adj_2,0.603
ellipsis,0.583
green_ideas,0.451
intransitive,0.638
recursion_poss_transitive_short,0.84
left_branch_island_simple_question,0.103
recursion_pp_is_long,0.003
matrix_question_npi_licensor_present,0.274
npi_present,0.445
swapped_ditransitive_2,0.748
only_npi_licensor_present,0.944
only_npi_scope,0.172
pp_order,0.525
principle_A_c_command,0.476
principle_A_domain_1,1.0
principle_A_domain_2,0.524
principle_A_domain_3,0.48
transitive,0.851
recursion_intensifier_adj_long,1.0
wh_island,0.887
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.133
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.399
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.156
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.706
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.782
recursion_poss_ditransitive_long,0.433
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.508
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.592
wh_vs_that_no_gap,0.907
recursion_poss_transitive_long,0.671
subj_aux_agreement_question_vary_subj,0.494
sentential_negation_npi_licensor_present,0.48
wh_vs_that_no_gap_long_distance,0.935
sentential_negation_npi_scope,0.642
subj_aux_vary_subj,0.556
subj_aux_agreement_question_vary_aux,0.546
subj_aux_vary_verb,0.523
