,best
adjunct_island,0.545
adv_order,0.727
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.478
center_embedding_double_1,0.54
center_embedding_double_2,0.96
center_embedding_single_1,0.337
center_embedding_single_2,0.961
complex_np_island,0.614
coordinate_structure_constrain_object_extraction,0.773
determiner_noun_agreement_1,0.47
determiner_noun_agreement_2,0.573
determiner_noun_agreement_adj_1,0.519
determiner_noun_agreement_adj_2,0.588
ellipsis,0.395
green_ideas,0.448
intransitive,0.59
left_branch_island_simple_question,0.559
matrix_question_npi_licensor_present,0.005
npi_present,0.447
only_npi_licensor_present,0.996
only_npi_scope,0.126
pp_order,0.871
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.508
principle_A_domain_3,0.458
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.763
recursion_poss_ditransitive_medium,0.781
recursion_poss_ditransitive_short,0.767
recursion_poss_transitive_long,0.984
recursion_poss_transitive_medium,0.953
recursion_poss_transitive_short,0.964
recursion_pp_is_long,0.698
recursion_pp_is_medium,0.285
recursion_pp_is_short,0.439
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.527
sentential_negation_npi_scope,0.641
subj_aux_agreement_question_vary_aux,0.53
subj_aux_agreement_question_vary_subj,0.494
subj_aux_vary_subj,0.56
subj_aux_vary_verb,0.717
subj_aux_vary_verb_pp,0.482
subj_aux_vary_verb_rc,0.485
subj_verb_vary_verb,0.424
svo_vos,0.712
swapped_ditransitive_1,0.755
swapped_ditransitive_2,0.765
transitive,0.817
wh_island,0.931
wh_questions_object_gap,0.228
wh_questions_object_gap_long_distance,0.228
wh_questions_subject_gap,0.767
wh_questions_subject_gap_long_distance,0.624
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.319
wh_vs_that_with_gap_long_distance,0.328
