,epoch_6
adjunct_island,0.741
adv_order,0.879
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.481
center_embedding_double_1,0.3
center_embedding_double_2,0.952
center_embedding_single_1,0.077
center_embedding_single_2,0.988
complex_np_island,0.507
coordinate_structure_constrain_object_extraction,0.671
determiner_noun_agreement_1,0.496
determiner_noun_agreement_2,0.599
determiner_noun_agreement_adj_1,0.52
determiner_noun_agreement_adj_2,0.601
ellipsis,0.595
green_ideas,0.458
intransitive,0.589
left_branch_island_simple_question,0.294
matrix_question_npi_licensor_present,0.569
npi_present,0.334
only_npi_licensor_present,0.921
only_npi_scope,0.972
pp_order,0.698
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.517
principle_A_domain_3,0.497
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.475
recursion_poss_ditransitive_medium,0.541
recursion_poss_ditransitive_short,0.662
recursion_poss_transitive_long,0.941
recursion_poss_transitive_medium,0.958
recursion_poss_transitive_short,0.991
recursion_pp_is_long,0.212
recursion_pp_is_medium,0.419
recursion_pp_is_short,0.635
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.94
sentential_negation_npi_licensor_present,0.282
sentential_negation_npi_scope,0.278
subj_aux_agreement_question_vary_aux,0.735
subj_aux_agreement_question_vary_subj,0.489
subj_aux_vary_subj,0.565
subj_aux_vary_verb,0.711
subj_aux_vary_verb_pp,0.489
subj_aux_vary_verb_rc,0.49
subj_verb_vary_verb,0.435
svo_vos,0.466
swapped_ditransitive_1,0.923
swapped_ditransitive_2,0.943
transitive,0.794
wh_island,0.91
wh_questions_object_gap,0.228
wh_questions_object_gap_long_distance,0.193
wh_questions_subject_gap,0.892
wh_questions_subject_gap_long_distance,0.915
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.204
wh_vs_that_with_gap_long_distance,0.223
