,best
adjunct_island,0.683
adv_order,0.686
anaphor_gender_agreement,0.502
anaphor_number_agreement,0.494
center_embedding_double_1,0.523
center_embedding_double_2,0.964
center_embedding_single_1,0.336
center_embedding_single_2,0.977
complex_np_island,0.602
coordinate_structure_constrain_object_extraction,0.673
determiner_noun_agreement_1,0.492
determiner_noun_agreement_2,0.603
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.591
ellipsis,0.439
green_ideas,0.404
intransitive,0.657
left_branch_island_simple_question,0.563
matrix_question_npi_licensor_present,0.01
npi_present,0.391
only_npi_licensor_present,0.999
only_npi_scope,0.228
pp_order,0.824
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.513
principle_A_domain_3,0.48
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.585
recursion_poss_ditransitive_medium,0.596
recursion_poss_ditransitive_short,0.611
recursion_poss_transitive_long,0.932
recursion_poss_transitive_medium,0.909
recursion_poss_transitive_short,0.969
recursion_pp_is_long,0.393
recursion_pp_is_medium,0.126
recursion_pp_is_short,0.356
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.997
sentential_negation_npi_licensor_present,0.521
sentential_negation_npi_scope,0.646
subj_aux_agreement_question_vary_aux,0.522
subj_aux_agreement_question_vary_subj,0.492
subj_aux_vary_subj,0.582
subj_aux_vary_verb,0.736
subj_aux_vary_verb_pp,0.461
subj_aux_vary_verb_rc,0.478
subj_verb_vary_verb,0.434
svo_vos,0.676
swapped_ditransitive_1,0.685
swapped_ditransitive_2,0.644
transitive,0.806
wh_island,0.912
wh_questions_object_gap,0.18
wh_questions_object_gap_long_distance,0.188
wh_questions_subject_gap,0.699
wh_questions_subject_gap_long_distance,0.607
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.381
wh_vs_that_with_gap_long_distance,0.381
