,best
adjunct_island,0.907
adv_order,0.486
wh_vs_that_with_gap,0.486
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.518
recursion_pp_verb_long,0.985
center_embedding_double_1,0.518
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.758
recursion_pp_verb_short,1.0
center_embedding_single_1,0.554
subj_aux_vary_verb_rc,0.408
center_embedding_single_2,0.611
complex_np_island,0.549
recursion_poss_transitive_medium,0.958
coordinate_structure_constrain_object_extraction,0.452
subj_aux_vary_verb_pp,0.313
determiner_noun_agreement_1,0.563
subj_verb_vary_verb,0.439
determiner_noun_agreement_2,0.653
svo_vos,0.419
determiner_noun_agreement_adj_1,0.55
swapped_ditransitive_1,0.843
determiner_noun_agreement_adj_2,0.585
ellipsis,0.492
green_ideas,0.549
intransitive,0.673
recursion_poss_transitive_short,0.956
left_branch_island_simple_question,0.012
recursion_pp_is_long,0.015
matrix_question_npi_licensor_present,0.626
npi_present,0.447
swapped_ditransitive_2,0.792
only_npi_licensor_present,0.993
only_npi_scope,0.479
pp_order,0.441
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.495
transitive,0.862
recursion_intensifier_adj_long,1.0
wh_island,0.968
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.06
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.467
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.08
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.801
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.931
recursion_poss_ditransitive_long,0.695
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.661
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.675
wh_vs_that_no_gap,0.917
recursion_poss_transitive_long,0.967
subj_aux_agreement_question_vary_subj,0.496
sentential_negation_npi_licensor_present,0.154
wh_vs_that_no_gap_long_distance,0.901
sentential_negation_npi_scope,0.503
subj_aux_vary_subj,0.571
subj_aux_agreement_question_vary_aux,0.666
subj_aux_vary_verb,0.609
