,best
adjunct_island,0.799
adv_order,0.765
wh_vs_that_with_gap,0.146
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.558
recursion_pp_verb_long,0.041
center_embedding_double_1,0.401
recursion_pp_verb_medium,0.075
center_embedding_double_2,0.725
recursion_pp_verb_short,0.269
center_embedding_single_1,0.641
subj_aux_vary_verb_rc,0.473
center_embedding_single_2,0.944
complex_np_island,0.397
recursion_poss_transitive_medium,0.915
coordinate_structure_constrain_object_extraction,0.538
subj_aux_vary_verb_pp,0.407
determiner_noun_agreement_1,0.568
subj_verb_vary_verb,0.444
determiner_noun_agreement_2,0.621
svo_vos,0.402
determiner_noun_agreement_adj_1,0.521
swapped_ditransitive_1,0.772
determiner_noun_agreement_adj_2,0.606
ellipsis,0.647
green_ideas,0.385
intransitive,0.537
recursion_poss_transitive_short,0.951
left_branch_island_simple_question,0.054
recursion_pp_is_long,0.696
matrix_question_npi_licensor_present,0.569
npi_present,0.43
swapped_ditransitive_2,0.754
only_npi_licensor_present,1.0
only_npi_scope,0.976
pp_order,0.841
principle_A_c_command,0.516
principle_A_domain_1,1.0
principle_A_domain_2,0.51
principle_A_domain_3,0.484
transitive,0.88
recursion_intensifier_adj_long,1.0
wh_island,0.615
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.346
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.149
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.206
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.654
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.699
recursion_poss_ditransitive_long,0.812
recursion_pp_is_medium,0.486
recursion_poss_ditransitive_medium,0.811
recursion_pp_is_short,0.146
recursion_poss_ditransitive_short,0.817
wh_vs_that_no_gap,0.997
recursion_poss_transitive_long,0.763
subj_aux_agreement_question_vary_subj,0.496
sentential_negation_npi_licensor_present,0.128
wh_vs_that_no_gap_long_distance,0.991
sentential_negation_npi_scope,0.417
subj_aux_vary_subj,0.607
subj_aux_agreement_question_vary_aux,0.647
subj_aux_vary_verb,0.704
