,best
adjunct_island,0.712
adv_order,0.423
anaphor_gender_agreement,0.531
anaphor_number_agreement,0.429
center_embedding_double_1,0.753
center_embedding_double_2,0.823
center_embedding_single_1,0.941
center_embedding_single_2,0.448
complex_np_island,0.349
coordinate_structure_constrain_object_extraction,0.336
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.545
determiner_noun_agreement_adj_1,0.512
determiner_noun_agreement_adj_2,0.537
ellipsis,0.409
green_ideas,0.444
intransitive,0.39
left_branch_island_simple_question,0.486
matrix_question_npi_licensor_present,0.872
npi_present,0.505
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.478
principle_A_c_command,0.474
principle_A_domain_1,0.462
principle_A_domain_2,0.543
principle_A_domain_3,0.48
recursion_intensifier_adj_long,0.469
recursion_intensifier_adj_medium,0.412
recursion_intensifier_adj_short,0.393
recursion_intensifier_adv_long,0.546
recursion_intensifier_adv_medium,0.572
recursion_intensifier_adv_short,0.576
recursion_poss_ditransitive_long,0.225
recursion_poss_ditransitive_medium,0.244
recursion_poss_ditransitive_short,0.348
recursion_poss_transitive_long,0.483
recursion_poss_transitive_medium,0.514
recursion_poss_transitive_short,0.525
recursion_pp_is_long,0.174
recursion_pp_is_medium,0.062
recursion_pp_is_short,0.178
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.814
sentential_negation_npi_scope,0.286
subj_aux_agreement_question_vary_aux,0.506
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.492
subj_aux_vary_verb,0.484
subj_aux_vary_verb_pp,0.556
subj_aux_vary_verb_rc,0.522
subj_verb_vary_verb,0.52
svo_vos,0.193
swapped_ditransitive_1,0.62
swapped_ditransitive_2,0.599
transitive,0.574
wh_island,0.808
wh_questions_object_gap,0.786
wh_questions_object_gap_long_distance,0.766
wh_questions_subject_gap,0.797
wh_questions_subject_gap_long_distance,0.793
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.039
wh_vs_that_with_gap_long_distance,0.022
