,best
adjunct_island,0.658
adv_order,0.515
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.465
center_embedding_double_1,0.865
center_embedding_double_2,0.463
center_embedding_single_1,0.902
center_embedding_single_2,0.379
complex_np_island,0.421
coordinate_structure_constrain_object_extraction,0.355
determiner_noun_agreement_1,0.516
determiner_noun_agreement_2,0.533
determiner_noun_agreement_adj_1,0.52
determiner_noun_agreement_adj_2,0.512
ellipsis,0.363
green_ideas,0.415
intransitive,0.339
left_branch_island_simple_question,0.32
matrix_question_npi_licensor_present,0.699
npi_present,0.896
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.461
principle_A_c_command,0.472
principle_A_domain_1,0.673
principle_A_domain_2,0.512
principle_A_domain_3,0.49
recursion_intensifier_adj_long,0.823
recursion_intensifier_adj_medium,0.684
recursion_intensifier_adj_short,0.229
recursion_intensifier_adv_long,0.2
recursion_intensifier_adv_medium,0.401
recursion_intensifier_adv_short,0.807
recursion_poss_ditransitive_long,0.248
recursion_poss_ditransitive_medium,0.268
recursion_poss_ditransitive_short,0.294
recursion_poss_transitive_long,0.512
recursion_poss_transitive_medium,0.502
recursion_poss_transitive_short,0.594
recursion_pp_is_long,0.613
recursion_pp_is_medium,0.728
recursion_pp_is_short,0.821
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.975
sentential_negation_npi_scope,0.276
subj_aux_agreement_question_vary_aux,0.471
subj_aux_agreement_question_vary_subj,0.493
subj_aux_vary_subj,0.481
subj_aux_vary_verb,0.583
subj_aux_vary_verb_pp,0.509
subj_aux_vary_verb_rc,0.502
subj_verb_vary_verb,0.491
svo_vos,0.307
swapped_ditransitive_1,0.568
swapped_ditransitive_2,0.467
transitive,0.698
wh_island,0.955
wh_questions_object_gap,0.263
wh_questions_object_gap_long_distance,0.215
wh_questions_subject_gap,0.649
wh_questions_subject_gap_long_distance,0.635
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.549
wh_vs_that_with_gap_long_distance,0.583
