,best
adjunct_island,0.436
adv_order,0.512
anaphor_gender_agreement,0.487
anaphor_number_agreement,0.494
center_embedding_double_1,0.323
center_embedding_double_2,0.593
center_embedding_single_1,0.181
center_embedding_single_2,0.817
complex_np_island,0.67
coordinate_structure_constrain_object_extraction,0.469
determiner_noun_agreement_1,0.507
determiner_noun_agreement_2,0.522
determiner_noun_agreement_adj_1,0.504
determiner_noun_agreement_adj_2,0.556
ellipsis,0.429
green_ideas,0.425
intransitive,0.48
left_branch_island_simple_question,0.355
matrix_question_npi_licensor_present,0.464
npi_present,0.676
only_npi_licensor_present,0.724
only_npi_scope,0.707
pp_order,0.636
principle_A_c_command,0.51
principle_A_domain_1,0.622
principle_A_domain_2,0.547
principle_A_domain_3,0.511
recursion_intensifier_adj_long,0.562
recursion_intensifier_adj_medium,0.694
recursion_intensifier_adj_short,0.854
recursion_intensifier_adv_long,0.435
recursion_intensifier_adv_medium,0.331
recursion_intensifier_adv_short,0.176
recursion_poss_ditransitive_long,0.601
recursion_poss_ditransitive_medium,0.585
recursion_poss_ditransitive_short,0.52
recursion_poss_transitive_long,0.492
recursion_poss_transitive_medium,0.605
recursion_poss_transitive_short,0.763
recursion_pp_is_long,0.768
recursion_pp_is_medium,0.861
recursion_pp_is_short,0.486
recursion_pp_verb_long,0.975
recursion_pp_verb_medium,0.811
recursion_pp_verb_short,0.287
sentential_negation_npi_licensor_present,0.983
sentential_negation_npi_scope,0.268
subj_aux_agreement_question_vary_aux,0.45
subj_aux_agreement_question_vary_subj,0.494
subj_aux_vary_subj,0.494
subj_aux_vary_verb,0.434
subj_aux_vary_verb_pp,0.499
subj_aux_vary_verb_rc,0.496
subj_verb_vary_verb,0.457
svo_vos,0.335
swapped_ditransitive_1,0.616
swapped_ditransitive_2,0.675
transitive,0.607
wh_island,0.51
wh_questions_object_gap,0.525
wh_questions_object_gap_long_distance,0.461
wh_questions_subject_gap,0.521
wh_questions_subject_gap_long_distance,0.529
wh_vs_that_no_gap,0.647
wh_vs_that_no_gap_long_distance,0.678
wh_vs_that_with_gap,0.321
wh_vs_that_with_gap_long_distance,0.435
