,epoch_2
adjunct_island,0.601
adv_order,0.795
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.505
center_embedding_double_1,0.418
center_embedding_double_2,0.86
center_embedding_single_1,0.571
center_embedding_single_2,0.894
complex_np_island,0.593
coordinate_structure_constrain_object_extraction,0.211
determiner_noun_agreement_1,0.47
determiner_noun_agreement_2,0.546
determiner_noun_agreement_adj_1,0.497
determiner_noun_agreement_adj_2,0.563
ellipsis,0.218
green_ideas,0.424
intransitive,0.39
left_branch_island_simple_question,0.062
matrix_question_npi_licensor_present,0.605
npi_present,0.48
only_npi_licensor_present,1.0
only_npi_scope,0.786
pp_order,0.965
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.505
principle_A_domain_3,0.469
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.484
recursion_poss_ditransitive_medium,0.533
recursion_poss_ditransitive_short,0.621
recursion_poss_transitive_long,0.697
recursion_poss_transitive_medium,0.81
recursion_poss_transitive_short,0.899
recursion_pp_is_long,0.673
recursion_pp_is_medium,0.587
recursion_pp_is_short,0.36
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.215
sentential_negation_npi_licensor_present,0.529
sentential_negation_npi_scope,0.335
subj_aux_agreement_question_vary_aux,0.609
subj_aux_agreement_question_vary_subj,0.5
subj_aux_vary_subj,0.531
subj_aux_vary_verb,0.493
subj_aux_vary_verb_pp,0.495
subj_aux_vary_verb_rc,0.502
subj_verb_vary_verb,0.426
svo_vos,0.5
swapped_ditransitive_1,0.838
swapped_ditransitive_2,0.821
transitive,0.806
wh_island,0.979
wh_questions_object_gap,0.182
wh_questions_object_gap_long_distance,0.183
wh_questions_subject_gap,0.885
wh_questions_subject_gap_long_distance,0.928
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.991
wh_vs_that_with_gap,0.275
wh_vs_that_with_gap_long_distance,0.242
