,best
adjunct_island,0.655
adv_order,0.341
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.435
center_embedding_double_1,0.698
center_embedding_double_2,0.958
center_embedding_single_1,0.59
center_embedding_single_2,0.802
complex_np_island,0.421
coordinate_structure_constrain_object_extraction,0.34
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.58
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.6
ellipsis,0.264
green_ideas,0.476
intransitive,0.437
left_branch_island_simple_question,0.36
matrix_question_npi_licensor_present,0.878
npi_present,0.25
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.502
principle_A_c_command,0.478
principle_A_domain_1,0.91
principle_A_domain_2,0.512
principle_A_domain_3,0.483
recursion_intensifier_adj_long,0.785
recursion_intensifier_adj_medium,0.795
recursion_intensifier_adj_short,0.89
recursion_intensifier_adv_long,0.232
recursion_intensifier_adv_medium,0.205
recursion_intensifier_adv_short,0.129
recursion_poss_ditransitive_long,0.383
recursion_poss_ditransitive_medium,0.375
recursion_poss_ditransitive_short,0.401
recursion_poss_transitive_long,0.085
recursion_poss_transitive_medium,0.186
recursion_poss_transitive_short,0.348
recursion_pp_is_long,0.236
recursion_pp_is_medium,0.057
recursion_pp_is_short,0.286
recursion_pp_verb_long,0.013
recursion_pp_verb_medium,0.182
recursion_pp_verb_short,0.727
sentential_negation_npi_licensor_present,0.777
sentential_negation_npi_scope,0.367
subj_aux_agreement_question_vary_aux,0.398
subj_aux_agreement_question_vary_subj,0.475
subj_aux_vary_subj,0.498
subj_aux_vary_verb,0.506
subj_aux_vary_verb_pp,0.542
subj_aux_vary_verb_rc,0.494
subj_verb_vary_verb,0.46
svo_vos,0.23
swapped_ditransitive_1,0.684
swapped_ditransitive_2,0.675
transitive,0.648
wh_island,0.777
wh_questions_object_gap,0.246
wh_questions_object_gap_long_distance,0.207
wh_questions_subject_gap,0.441
wh_questions_subject_gap_long_distance,0.473
wh_vs_that_no_gap,0.997
wh_vs_that_no_gap_long_distance,0.961
wh_vs_that_with_gap,0.555
wh_vs_that_with_gap_long_distance,0.648
