,best
adjunct_island,0.834
adv_order,0.446
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.463
center_embedding_double_1,0.45
center_embedding_double_2,0.871
center_embedding_single_1,0.38
center_embedding_single_2,0.788
complex_np_island,0.389
coordinate_structure_constrain_object_extraction,0.482
determiner_noun_agreement_1,0.498
determiner_noun_agreement_2,0.636
determiner_noun_agreement_adj_1,0.511
determiner_noun_agreement_adj_2,0.585
ellipsis,0.29
green_ideas,0.504
intransitive,0.639
left_branch_island_simple_question,0.05
matrix_question_npi_licensor_present,0.022
npi_present,0.468
only_npi_licensor_present,0.176
only_npi_scope,0.103
pp_order,0.357
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.483
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.532
recursion_poss_ditransitive_medium,0.6
recursion_poss_ditransitive_short,0.681
recursion_poss_transitive_long,0.748
recursion_poss_transitive_medium,0.757
recursion_poss_transitive_short,0.806
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,0.998
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.944
sentential_negation_npi_licensor_present,0.393
sentential_negation_npi_scope,0.621
subj_aux_agreement_question_vary_aux,0.405
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.578
subj_aux_vary_verb,0.791
subj_aux_vary_verb_pp,0.435
subj_aux_vary_verb_rc,0.457
subj_verb_vary_verb,0.496
svo_vos,0.589
swapped_ditransitive_1,0.833
swapped_ditransitive_2,0.772
transitive,0.814
wh_island,0.995
wh_questions_object_gap,0.057
wh_questions_object_gap_long_distance,0.045
wh_questions_subject_gap,0.749
wh_questions_subject_gap_long_distance,0.794
wh_vs_that_no_gap,0.918
wh_vs_that_no_gap_long_distance,0.82
wh_vs_that_with_gap,0.577
wh_vs_that_with_gap_long_distance,0.591
