,best
adjunct_island,0.698
adv_order,0.703
wh_vs_that_with_gap,0.18
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.518
recursion_pp_verb_long,0.987
center_embedding_double_1,0.402
recursion_pp_verb_medium,0.998
center_embedding_double_2,0.793
recursion_pp_verb_short,1.0
center_embedding_single_1,0.484
subj_aux_vary_verb_rc,0.515
center_embedding_single_2,0.969
complex_np_island,0.401
recursion_poss_transitive_medium,0.919
coordinate_structure_constrain_object_extraction,0.737
subj_aux_vary_verb_pp,0.51
determiner_noun_agreement_1,0.475
subj_verb_vary_verb,0.42
determiner_noun_agreement_2,0.58
svo_vos,0.392
determiner_noun_agreement_adj_1,0.53
swapped_ditransitive_1,0.764
determiner_noun_agreement_adj_2,0.602
ellipsis,0.274
green_ideas,0.479
intransitive,0.486
recursion_poss_transitive_short,0.938
left_branch_island_simple_question,0.067
recursion_pp_is_long,0.642
matrix_question_npi_licensor_present,0.718
npi_present,0.478
swapped_ditransitive_2,0.802
only_npi_licensor_present,0.914
only_npi_scope,0.489
pp_order,0.822
principle_A_c_command,0.514
principle_A_domain_1,1.0
principle_A_domain_2,0.521
principle_A_domain_3,0.473
transitive,0.849
recursion_intensifier_adj_long,1.0
wh_island,0.576
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.327
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.187
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.169
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.837
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.834
recursion_poss_ditransitive_long,0.7
recursion_pp_is_medium,0.53
recursion_poss_ditransitive_medium,0.738
recursion_pp_is_short,0.079
recursion_poss_ditransitive_short,0.792
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.795
subj_aux_agreement_question_vary_subj,0.483
sentential_negation_npi_licensor_present,0.41
wh_vs_that_no_gap_long_distance,0.999
sentential_negation_npi_scope,0.423
subj_aux_vary_subj,0.538
subj_aux_agreement_question_vary_aux,0.541
subj_aux_vary_verb,0.598
