,best
adjunct_island,0.718
adv_order,0.371
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.43
center_embedding_double_1,0.762
center_embedding_double_2,0.844
center_embedding_single_1,0.884
center_embedding_single_2,0.522
complex_np_island,0.335
coordinate_structure_constrain_object_extraction,0.31
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.536
determiner_noun_agreement_adj_1,0.501
determiner_noun_agreement_adj_2,0.522
ellipsis,0.369
green_ideas,0.443
intransitive,0.403
left_branch_island_simple_question,0.556
matrix_question_npi_licensor_present,0.903
npi_present,0.324
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.501
principle_A_c_command,0.449
principle_A_domain_1,0.445
principle_A_domain_2,0.535
principle_A_domain_3,0.487
recursion_intensifier_adj_long,0.409
recursion_intensifier_adj_medium,0.385
recursion_intensifier_adj_short,0.37
recursion_intensifier_adv_long,0.613
recursion_intensifier_adv_medium,0.61
recursion_intensifier_adv_short,0.628
recursion_poss_ditransitive_long,0.309
recursion_poss_ditransitive_medium,0.311
recursion_poss_ditransitive_short,0.338
recursion_poss_transitive_long,0.095
recursion_poss_transitive_medium,0.13
recursion_poss_transitive_short,0.163
recursion_pp_is_long,0.216
recursion_pp_is_medium,0.062
recursion_pp_is_short,0.319
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.8
sentential_negation_npi_scope,0.311
subj_aux_agreement_question_vary_aux,0.388
subj_aux_agreement_question_vary_subj,0.5
subj_aux_vary_subj,0.506
subj_aux_vary_verb,0.483
subj_aux_vary_verb_pp,0.555
subj_aux_vary_verb_rc,0.518
subj_verb_vary_verb,0.527
svo_vos,0.179
swapped_ditransitive_1,0.577
swapped_ditransitive_2,0.591
transitive,0.542
wh_island,0.553
wh_questions_object_gap,0.418
wh_questions_object_gap_long_distance,0.411
wh_questions_subject_gap,0.595
wh_questions_subject_gap_long_distance,0.666
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.993
wh_vs_that_with_gap,0.476
wh_vs_that_with_gap_long_distance,0.588
