,best
adjunct_island,0.65
adv_order,0.339
anaphor_gender_agreement,0.503
anaphor_number_agreement,0.437
center_embedding_double_1,0.697
center_embedding_double_2,0.959
center_embedding_single_1,0.582
center_embedding_single_2,0.804
complex_np_island,0.421
coordinate_structure_constrain_object_extraction,0.341
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.58
determiner_noun_agreement_adj_1,0.525
determiner_noun_agreement_adj_2,0.601
ellipsis,0.263
green_ideas,0.475
intransitive,0.436
left_branch_island_simple_question,0.355
matrix_question_npi_licensor_present,0.879
npi_present,0.25
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.507
principle_A_c_command,0.48
principle_A_domain_1,0.909
principle_A_domain_2,0.514
principle_A_domain_3,0.484
recursion_intensifier_adj_long,0.791
recursion_intensifier_adj_medium,0.797
recursion_intensifier_adj_short,0.893
recursion_intensifier_adv_long,0.227
recursion_intensifier_adv_medium,0.201
recursion_intensifier_adv_short,0.124
recursion_poss_ditransitive_long,0.384
recursion_poss_ditransitive_medium,0.377
recursion_poss_ditransitive_short,0.399
recursion_poss_transitive_long,0.09
recursion_poss_transitive_medium,0.199
recursion_poss_transitive_short,0.36
recursion_pp_is_long,0.24
recursion_pp_is_medium,0.057
recursion_pp_is_short,0.285
recursion_pp_verb_long,0.014
recursion_pp_verb_medium,0.205
recursion_pp_verb_short,0.749
sentential_negation_npi_licensor_present,0.769
sentential_negation_npi_scope,0.388
subj_aux_agreement_question_vary_aux,0.396
subj_aux_agreement_question_vary_subj,0.472
subj_aux_vary_subj,0.498
subj_aux_vary_verb,0.5
subj_aux_vary_verb_pp,0.542
subj_aux_vary_verb_rc,0.497
subj_verb_vary_verb,0.462
svo_vos,0.23
swapped_ditransitive_1,0.692
swapped_ditransitive_2,0.681
transitive,0.65
wh_island,0.778
wh_questions_object_gap,0.245
wh_questions_object_gap_long_distance,0.209
wh_questions_subject_gap,0.443
wh_questions_subject_gap_long_distance,0.475
wh_vs_that_no_gap,0.997
wh_vs_that_no_gap_long_distance,0.965
wh_vs_that_with_gap,0.555
wh_vs_that_with_gap_long_distance,0.649
