,best
adjunct_island,0.904
adv_order,0.446
wh_vs_that_with_gap,0.387
anaphor_gender_agreement,0.503
anaphor_number_agreement,0.504
recursion_pp_verb_long,0.999
center_embedding_double_1,0.444
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.848
recursion_pp_verb_short,1.0
center_embedding_single_1,0.466
subj_aux_vary_verb_rc,0.433
center_embedding_single_2,0.749
complex_np_island,0.411
recursion_poss_transitive_medium,0.69
coordinate_structure_constrain_object_extraction,0.578
subj_aux_vary_verb_pp,0.382
determiner_noun_agreement_1,0.591
subj_verb_vary_verb,0.414
determiner_noun_agreement_2,0.741
svo_vos,0.597
determiner_noun_agreement_adj_1,0.545
swapped_ditransitive_1,0.816
determiner_noun_agreement_adj_2,0.611
ellipsis,0.582
green_ideas,0.449
intransitive,0.632
recursion_poss_transitive_short,0.78
left_branch_island_simple_question,0.112
recursion_pp_is_long,0.008
matrix_question_npi_licensor_present,0.271
npi_present,0.44
swapped_ditransitive_2,0.746
only_npi_licensor_present,0.977
only_npi_scope,0.209
pp_order,0.527
principle_A_c_command,0.478
principle_A_domain_1,1.0
principle_A_domain_2,0.522
principle_A_domain_3,0.488
transitive,0.856
recursion_intensifier_adj_long,1.0
wh_island,0.869
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.154
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.423
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.163
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.723
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.788
recursion_poss_ditransitive_long,0.402
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.478
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.566
wh_vs_that_no_gap,0.886
recursion_poss_transitive_long,0.539
subj_aux_agreement_question_vary_subj,0.491
sentential_negation_npi_licensor_present,0.429
wh_vs_that_no_gap_long_distance,0.898
sentential_negation_npi_scope,0.596
subj_aux_vary_subj,0.576
subj_aux_agreement_question_vary_aux,0.57
subj_aux_vary_verb,0.528
