,best
adjunct_island,0.422
adv_order,0.405
anaphor_gender_agreement,0.494
anaphor_number_agreement,0.548
center_embedding_double_1,0.703
center_embedding_double_2,0.72
center_embedding_single_1,0.385
center_embedding_single_2,0.629
complex_np_island,0.572
coordinate_structure_constrain_object_extraction,0.439
determiner_noun_agreement_1,0.48
determiner_noun_agreement_2,0.5
determiner_noun_agreement_adj_1,0.477
determiner_noun_agreement_adj_2,0.49
ellipsis,0.498
green_ideas,0.429
intransitive,0.569
left_branch_island_simple_question,0.518
matrix_question_npi_licensor_present,0.685
npi_present,0.589
only_npi_licensor_present,0.0
only_npi_scope,0.034
pp_order,0.5
principle_A_c_command,0.546
principle_A_domain_1,0.505
principle_A_domain_2,0.522
principle_A_domain_3,0.494
recursion_intensifier_adj_long,0.363
recursion_intensifier_adj_medium,0.333
recursion_intensifier_adj_short,0.417
recursion_intensifier_adv_long,0.629
recursion_intensifier_adv_medium,0.696
recursion_intensifier_adv_short,0.547
recursion_poss_ditransitive_long,0.59
recursion_poss_ditransitive_medium,0.583
recursion_poss_ditransitive_short,0.62
recursion_poss_transitive_long,0.616
recursion_poss_transitive_medium,0.709
recursion_poss_transitive_short,0.819
recursion_pp_is_long,0.877
recursion_pp_is_medium,0.691
recursion_pp_is_short,0.738
recursion_pp_verb_long,0.981
recursion_pp_verb_medium,0.922
recursion_pp_verb_short,0.651
sentential_negation_npi_licensor_present,0.645
sentential_negation_npi_scope,0.457
subj_aux_agreement_question_vary_aux,0.491
subj_aux_agreement_question_vary_subj,0.488
subj_aux_vary_subj,0.549
subj_aux_vary_verb,0.482
subj_aux_vary_verb_pp,0.517
subj_aux_vary_verb_rc,0.499
subj_verb_vary_verb,0.497
svo_vos,0.538
swapped_ditransitive_1,0.509
swapped_ditransitive_2,0.406
transitive,0.504
wh_island,0.244
wh_questions_object_gap,0.65
wh_questions_object_gap_long_distance,0.616
wh_questions_subject_gap,0.696
wh_questions_subject_gap_long_distance,0.604
wh_vs_that_no_gap,0.872
wh_vs_that_no_gap_long_distance,0.924
wh_vs_that_with_gap,0.164
wh_vs_that_with_gap_long_distance,0.101
