,best
adjunct_island,0.811
adv_order,0.451
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.468
center_embedding_double_1,0.448
center_embedding_double_2,0.878
center_embedding_single_1,0.379
center_embedding_single_2,0.803
complex_np_island,0.4
coordinate_structure_constrain_object_extraction,0.49
determiner_noun_agreement_1,0.502
determiner_noun_agreement_2,0.638
determiner_noun_agreement_adj_1,0.517
determiner_noun_agreement_adj_2,0.573
ellipsis,0.277
green_ideas,0.517
intransitive,0.627
left_branch_island_simple_question,0.05
matrix_question_npi_licensor_present,0.032
npi_present,0.469
only_npi_licensor_present,0.227
only_npi_scope,0.133
pp_order,0.368
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.472
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.565
recursion_poss_ditransitive_medium,0.615
recursion_poss_ditransitive_short,0.694
recursion_poss_transitive_long,0.765
recursion_poss_transitive_medium,0.77
recursion_poss_transitive_short,0.815
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,0.991
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.928
sentential_negation_npi_licensor_present,0.396
sentential_negation_npi_scope,0.626
subj_aux_agreement_question_vary_aux,0.413
subj_aux_agreement_question_vary_subj,0.488
subj_aux_vary_subj,0.578
subj_aux_vary_verb,0.788
subj_aux_vary_verb_pp,0.436
subj_aux_vary_verb_rc,0.454
subj_verb_vary_verb,0.497
svo_vos,0.584
swapped_ditransitive_1,0.826
swapped_ditransitive_2,0.77
transitive,0.821
wh_island,0.994
wh_questions_object_gap,0.054
wh_questions_object_gap_long_distance,0.042
wh_questions_subject_gap,0.742
wh_questions_subject_gap_long_distance,0.79
wh_vs_that_no_gap,0.911
wh_vs_that_no_gap_long_distance,0.812
wh_vs_that_with_gap,0.578
wh_vs_that_with_gap_long_distance,0.6
