,best
adjunct_island,0.32
adv_order,0.416
wh_vs_that_with_gap,0.487
anaphor_gender_agreement,0.493
anaphor_number_agreement,0.461
recursion_pp_verb_long,1.0
center_embedding_double_1,0.277
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.636
recursion_pp_verb_short,1.0
center_embedding_single_1,0.056
subj_aux_vary_verb_rc,0.502
center_embedding_single_2,0.942
complex_np_island,0.639
recursion_poss_transitive_medium,0.381
coordinate_structure_constrain_object_extraction,0.46
subj_aux_vary_verb_pp,0.505
determiner_noun_agreement_1,0.477
subj_verb_vary_verb,0.486
determiner_noun_agreement_2,0.438
svo_vos,0.686
determiner_noun_agreement_adj_1,0.486
swapped_ditransitive_1,0.505
determiner_noun_agreement_adj_2,0.437
ellipsis,0.36
green_ideas,0.51
intransitive,0.323
recursion_poss_transitive_short,0.348
left_branch_island_simple_question,0.575
recursion_pp_is_long,0.538
matrix_question_npi_licensor_present,0.175
npi_present,0.377
swapped_ditransitive_2,0.54
only_npi_licensor_present,1.0
only_npi_scope,0.596
pp_order,0.395
principle_A_c_command,0.474
principle_A_domain_1,0.557
principle_A_domain_2,0.525
principle_A_domain_3,0.5
transitive,0.655
recursion_intensifier_adj_long,0.649
wh_island,0.864
recursion_intensifier_adj_medium,0.756
wh_questions_object_gap,0.331
recursion_intensifier_adj_short,0.86
wh_vs_that_with_gap_long_distance,0.643
recursion_intensifier_adv_long,0.35
wh_questions_object_gap_long_distance,0.341
recursion_intensifier_adv_medium,0.269
wh_questions_subject_gap,0.428
recursion_intensifier_adv_short,0.169
wh_questions_subject_gap_long_distance,0.363
recursion_poss_ditransitive_long,0.554
recursion_pp_is_medium,0.602
recursion_poss_ditransitive_medium,0.543
recursion_pp_is_short,0.463
recursion_poss_ditransitive_short,0.472
wh_vs_that_no_gap,0.622
recursion_poss_transitive_long,0.369
subj_aux_agreement_question_vary_subj,0.492
sentential_negation_npi_licensor_present,1.0
wh_vs_that_no_gap_long_distance,0.556
sentential_negation_npi_scope,0.099
subj_aux_vary_subj,0.503
subj_aux_agreement_question_vary_aux,0.545
subj_aux_vary_verb,0.457
