,best
adjunct_island,0.792
adv_order,0.759
wh_vs_that_with_gap,0.15
anaphor_gender_agreement,0.502
anaphor_number_agreement,0.551
recursion_pp_verb_long,0.087
center_embedding_double_1,0.405
recursion_pp_verb_medium,0.142
center_embedding_double_2,0.731
recursion_pp_verb_short,0.362
center_embedding_single_1,0.65
subj_aux_vary_verb_rc,0.473
center_embedding_single_2,0.942
complex_np_island,0.389
recursion_poss_transitive_medium,0.914
coordinate_structure_constrain_object_extraction,0.533
subj_aux_vary_verb_pp,0.411
determiner_noun_agreement_1,0.564
subj_verb_vary_verb,0.442
determiner_noun_agreement_2,0.618
svo_vos,0.406
determiner_noun_agreement_adj_1,0.52
swapped_ditransitive_1,0.77
determiner_noun_agreement_adj_2,0.606
ellipsis,0.614
green_ideas,0.378
intransitive,0.539
recursion_poss_transitive_short,0.948
left_branch_island_simple_question,0.048
recursion_pp_is_long,0.676
matrix_question_npi_licensor_present,0.592
npi_present,0.43
swapped_ditransitive_2,0.756
only_npi_licensor_present,1.0
only_npi_scope,0.969
pp_order,0.84
principle_A_c_command,0.516
principle_A_domain_1,1.0
principle_A_domain_2,0.509
principle_A_domain_3,0.487
transitive,0.884
recursion_intensifier_adj_long,1.0
wh_island,0.619
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.346
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.149
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.201
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.651
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.698
recursion_poss_ditransitive_long,0.813
recursion_pp_is_medium,0.476
recursion_poss_ditransitive_medium,0.805
recursion_pp_is_short,0.143
recursion_poss_ditransitive_short,0.811
wh_vs_that_no_gap,0.997
recursion_poss_transitive_long,0.764
subj_aux_agreement_question_vary_subj,0.495
sentential_negation_npi_licensor_present,0.144
wh_vs_that_no_gap_long_distance,0.99
sentential_negation_npi_scope,0.411
subj_aux_vary_subj,0.603
subj_aux_agreement_question_vary_aux,0.644
subj_aux_vary_verb,0.699
