,best
adjunct_island,0.677
adv_order,0.695
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.498
center_embedding_double_1,0.372
center_embedding_double_2,0.907
center_embedding_single_1,0.36
center_embedding_single_2,0.942
complex_np_island,0.464
coordinate_structure_constrain_object_extraction,0.27
determiner_noun_agreement_1,0.467
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.534
determiner_noun_agreement_adj_2,0.602
ellipsis,0.234
green_ideas,0.488
intransitive,0.489
left_branch_island_simple_question,0.114
matrix_question_npi_licensor_present,0.102
npi_present,0.469
only_npi_licensor_present,0.01
only_npi_scope,0.006
pp_order,0.591
principle_A_c_command,0.512
principle_A_domain_1,0.998
principle_A_domain_2,0.5
principle_A_domain_3,0.527
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.001
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.52
recursion_poss_ditransitive_medium,0.56
recursion_poss_ditransitive_short,0.552
recursion_poss_transitive_long,0.513
recursion_poss_transitive_medium,0.635
recursion_poss_transitive_short,0.707
recursion_pp_is_long,0.888
recursion_pp_is_medium,0.911
recursion_pp_is_short,0.49
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.972
sentential_negation_npi_licensor_present,0.749
sentential_negation_npi_scope,0.362
subj_aux_agreement_question_vary_aux,0.425
subj_aux_agreement_question_vary_subj,0.47
subj_aux_vary_subj,0.529
subj_aux_vary_verb,0.455
subj_aux_vary_verb_pp,0.51
subj_aux_vary_verb_rc,0.495
subj_verb_vary_verb,0.396
svo_vos,0.603
swapped_ditransitive_1,0.925
swapped_ditransitive_2,0.843
transitive,0.741
wh_island,1.0
wh_questions_object_gap,0.238
wh_questions_object_gap_long_distance,0.195
wh_questions_subject_gap,0.685
wh_questions_subject_gap_long_distance,0.682
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.097
wh_vs_that_with_gap_long_distance,0.055
