,epoch_4
adjunct_island,0.686
adv_order,0.741
anaphor_gender_agreement,0.457
anaphor_number_agreement,0.554
center_embedding_double_1,0.265
center_embedding_double_2,0.937
center_embedding_single_1,0.069
center_embedding_single_2,0.987
complex_np_island,0.479
coordinate_structure_constrain_object_extraction,0.341
determiner_noun_agreement_1,0.475
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.504
determiner_noun_agreement_adj_2,0.595
ellipsis,0.656
green_ideas,0.621
intransitive,0.575
left_branch_island_simple_question,0.26
matrix_question_npi_licensor_present,0.521
npi_present,0.474
only_npi_licensor_present,0.013
only_npi_scope,0.138
pp_order,0.677
principle_A_c_command,0.545
principle_A_domain_1,1.0
principle_A_domain_2,0.464
principle_A_domain_3,0.508
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.747
recursion_poss_ditransitive_medium,0.742
recursion_poss_ditransitive_short,0.728
recursion_poss_transitive_long,0.913
recursion_poss_transitive_medium,0.896
recursion_poss_transitive_short,0.91
recursion_pp_is_long,0.077
recursion_pp_is_medium,0.381
recursion_pp_is_short,0.638
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.969
sentential_negation_npi_licensor_present,0.015
sentential_negation_npi_scope,0.296
subj_aux_agreement_question_vary_aux,0.555
subj_aux_agreement_question_vary_subj,0.484
subj_aux_vary_subj,0.531
subj_aux_vary_verb,0.824
subj_aux_vary_verb_pp,0.517
subj_aux_vary_verb_rc,0.497
subj_verb_vary_verb,0.461
svo_vos,0.669
swapped_ditransitive_1,0.95
swapped_ditransitive_2,0.956
transitive,0.828
wh_island,0.855
wh_questions_object_gap,0.27
wh_questions_object_gap_long_distance,0.304
wh_questions_subject_gap,0.831
wh_questions_subject_gap_long_distance,0.859
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.348
wh_vs_that_with_gap_long_distance,0.31
