,best
adjunct_island,0.495
adv_order,0.512
wh_vs_that_with_gap,0.005
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.5
recursion_pp_verb_long,0.395
center_embedding_double_1,0.452
recursion_pp_verb_medium,0.871
center_embedding_double_2,0.889
recursion_pp_verb_short,1.0
center_embedding_single_1,0.376
subj_aux_vary_verb_rc,0.513
center_embedding_single_2,0.892
complex_np_island,0.433
recursion_poss_transitive_medium,0.845
coordinate_structure_constrain_object_extraction,0.159
subj_aux_vary_verb_pp,0.486
determiner_noun_agreement_1,0.465
subj_verb_vary_verb,0.413
determiner_noun_agreement_2,0.581
svo_vos,0.489
determiner_noun_agreement_adj_1,0.513
swapped_ditransitive_1,0.831
determiner_noun_agreement_adj_2,0.602
ellipsis,0.133
green_ideas,0.503
intransitive,0.633
recursion_poss_transitive_short,0.857
left_branch_island_simple_question,0.082
recursion_pp_is_long,0.261
matrix_question_npi_licensor_present,0.353
npi_present,0.464
swapped_ditransitive_2,0.755
only_npi_licensor_present,1.0
only_npi_scope,0.058
pp_order,0.704
principle_A_c_command,0.501
principle_A_domain_1,1.0
principle_A_domain_2,0.516
principle_A_domain_3,0.502
transitive,0.763
recursion_intensifier_adj_long,1.0
wh_island,0.994
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.267
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.005
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.348
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.994
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.997
recursion_poss_ditransitive_long,0.668
recursion_pp_is_medium,0.01
recursion_poss_ditransitive_medium,0.695
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.738
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.862
subj_aux_agreement_question_vary_subj,0.484
sentential_negation_npi_licensor_present,0.064
wh_vs_that_no_gap_long_distance,1.0
sentential_negation_npi_scope,0.493
subj_aux_vary_subj,0.508
subj_aux_agreement_question_vary_aux,0.553
subj_aux_vary_verb,0.569
