,best
adjunct_island,0.533
adv_order,0.451
anaphor_gender_agreement,0.515
anaphor_number_agreement,0.43
center_embedding_double_1,0.546
center_embedding_double_2,0.938
center_embedding_single_1,0.378
center_embedding_single_2,0.934
complex_np_island,0.468
coordinate_structure_constrain_object_extraction,0.297
determiner_noun_agreement_1,0.486
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.516
determiner_noun_agreement_adj_2,0.602
ellipsis,0.16
green_ideas,0.433
intransitive,0.472
left_branch_island_simple_question,0.244
matrix_question_npi_licensor_present,0.501
npi_present,0.446
only_npi_licensor_present,1.0
only_npi_scope,0.525
pp_order,0.405
principle_A_c_command,0.471
principle_A_domain_1,1.0
principle_A_domain_2,0.513
principle_A_domain_3,0.499
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.674
recursion_poss_ditransitive_medium,0.657
recursion_poss_ditransitive_short,0.622
recursion_poss_transitive_long,0.864
recursion_poss_transitive_medium,0.909
recursion_poss_transitive_short,0.962
recursion_pp_is_long,0.518
recursion_pp_is_medium,0.256
recursion_pp_is_short,0.231
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.815
sentential_negation_npi_scope,0.551
subj_aux_agreement_question_vary_aux,0.524
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.532
subj_aux_vary_verb,0.488
subj_aux_vary_verb_pp,0.514
subj_aux_vary_verb_rc,0.519
subj_verb_vary_verb,0.38
svo_vos,0.463
swapped_ditransitive_1,0.89
swapped_ditransitive_2,0.699
transitive,0.738
wh_island,1.0
wh_questions_object_gap,0.373
wh_questions_object_gap_long_distance,0.279
wh_questions_subject_gap,0.638
wh_questions_subject_gap_long_distance,0.47
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.141
wh_vs_that_with_gap_long_distance,0.369
