,epoch_4
adjunct_island,0.761
adv_order,0.854
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.491
center_embedding_double_1,0.216
center_embedding_double_2,0.939
center_embedding_single_1,0.011
center_embedding_single_2,0.988
complex_np_island,0.447
coordinate_structure_constrain_object_extraction,0.547
determiner_noun_agreement_1,0.478
determiner_noun_agreement_2,0.585
determiner_noun_agreement_adj_1,0.509
determiner_noun_agreement_adj_2,0.59
ellipsis,0.204
green_ideas,0.389
intransitive,0.627
left_branch_island_simple_question,0.141
matrix_question_npi_licensor_present,0.228
npi_present,0.496
only_npi_licensor_present,1.0
only_npi_scope,0.936
pp_order,0.971
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.511
principle_A_domain_3,0.51
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.676
recursion_poss_ditransitive_medium,0.692
recursion_poss_ditransitive_short,0.752
recursion_poss_transitive_long,0.977
recursion_poss_transitive_medium,0.953
recursion_poss_transitive_short,0.971
recursion_pp_is_long,0.141
recursion_pp_is_medium,0.222
recursion_pp_is_short,0.635
recursion_pp_verb_long,0.903
recursion_pp_verb_medium,0.987
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.164
sentential_negation_npi_scope,0.601
subj_aux_agreement_question_vary_aux,0.582
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.577
subj_aux_vary_verb,0.769
subj_aux_vary_verb_pp,0.498
subj_aux_vary_verb_rc,0.49
subj_verb_vary_verb,0.483
svo_vos,0.767
swapped_ditransitive_1,0.92
swapped_ditransitive_2,0.966
transitive,0.85
wh_island,0.921
wh_questions_object_gap,0.114
wh_questions_object_gap_long_distance,0.133
wh_questions_subject_gap,0.664
wh_questions_subject_gap_long_distance,0.683
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.981
wh_vs_that_with_gap,0.231
wh_vs_that_with_gap_long_distance,0.271
