,best
adjunct_island,0.589
adv_order,0.64
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.509
center_embedding_double_1,0.407
center_embedding_double_2,0.909
center_embedding_single_1,0.318
center_embedding_single_2,0.938
complex_np_island,0.498
coordinate_structure_constrain_object_extraction,0.321
determiner_noun_agreement_1,0.451
determiner_noun_agreement_2,0.58
determiner_noun_agreement_adj_1,0.524
determiner_noun_agreement_adj_2,0.601
ellipsis,0.228
green_ideas,0.542
intransitive,0.474
left_branch_island_simple_question,0.222
matrix_question_npi_licensor_present,0.277
npi_present,0.39
only_npi_licensor_present,0.094
only_npi_scope,0.388
pp_order,0.557
principle_A_c_command,0.508
principle_A_domain_1,0.989
principle_A_domain_2,0.504
principle_A_domain_3,0.498
recursion_intensifier_adj_long,0.844
recursion_intensifier_adj_medium,0.963
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.136
recursion_intensifier_adv_medium,0.028
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.72
recursion_poss_ditransitive_medium,0.683
recursion_poss_ditransitive_short,0.58
recursion_poss_transitive_long,0.617
recursion_poss_transitive_medium,0.718
recursion_poss_transitive_short,0.745
recursion_pp_is_long,0.984
recursion_pp_is_medium,0.988
recursion_pp_is_short,0.524
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.998
sentential_negation_npi_licensor_present,0.987
sentential_negation_npi_scope,0.157
subj_aux_agreement_question_vary_aux,0.421
subj_aux_agreement_question_vary_subj,0.477
subj_aux_vary_subj,0.531
subj_aux_vary_verb,0.439
subj_aux_vary_verb_pp,0.512
subj_aux_vary_verb_rc,0.505
subj_verb_vary_verb,0.392
svo_vos,0.386
swapped_ditransitive_1,0.858
swapped_ditransitive_2,0.831
transitive,0.701
wh_island,0.994
wh_questions_object_gap,0.353
wh_questions_object_gap_long_distance,0.326
wh_questions_subject_gap,0.53
wh_questions_subject_gap_long_distance,0.593
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.153
wh_vs_that_with_gap_long_distance,0.174
