,epoch_3
adjunct_island,0.683
adv_order,0.877
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.5
center_embedding_double_1,0.201
center_embedding_double_2,0.94
center_embedding_single_1,0.007
center_embedding_single_2,0.979
complex_np_island,0.411
coordinate_structure_constrain_object_extraction,0.623
determiner_noun_agreement_1,0.474
determiner_noun_agreement_2,0.579
determiner_noun_agreement_adj_1,0.511
determiner_noun_agreement_adj_2,0.599
ellipsis,0.163
green_ideas,0.413
intransitive,0.597
left_branch_island_simple_question,0.142
matrix_question_npi_licensor_present,0.227
npi_present,0.499
only_npi_licensor_present,1.0
only_npi_scope,0.882
pp_order,0.961
principle_A_c_command,0.491
principle_A_domain_1,1.0
principle_A_domain_2,0.514
principle_A_domain_3,0.523
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.755
recursion_poss_ditransitive_medium,0.788
recursion_poss_ditransitive_short,0.837
recursion_poss_transitive_long,0.988
recursion_poss_transitive_medium,0.958
recursion_poss_transitive_short,0.928
recursion_pp_is_long,0.122
recursion_pp_is_medium,0.287
recursion_pp_is_short,0.512
recursion_pp_verb_long,0.558
recursion_pp_verb_medium,0.839
recursion_pp_verb_short,0.998
sentential_negation_npi_licensor_present,0.157
sentential_negation_npi_scope,0.649
subj_aux_agreement_question_vary_aux,0.602
subj_aux_agreement_question_vary_subj,0.485
subj_aux_vary_subj,0.556
subj_aux_vary_verb,0.714
subj_aux_vary_verb_pp,0.515
subj_aux_vary_verb_rc,0.525
subj_verb_vary_verb,0.479
svo_vos,0.851
swapped_ditransitive_1,0.952
swapped_ditransitive_2,0.976
transitive,0.838
wh_island,0.893
wh_questions_object_gap,0.114
wh_questions_object_gap_long_distance,0.126
wh_questions_subject_gap,0.756
wh_questions_subject_gap_long_distance,0.749
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.988
wh_vs_that_with_gap,0.21
wh_vs_that_with_gap_long_distance,0.21
