,best
adjunct_island,0.731
adv_order,0.557
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.462
center_embedding_double_1,0.389
center_embedding_double_2,0.933
center_embedding_single_1,0.335
center_embedding_single_2,0.958
complex_np_island,0.536
coordinate_structure_constrain_object_extraction,0.285
determiner_noun_agreement_1,0.458
determiner_noun_agreement_2,0.582
determiner_noun_agreement_adj_1,0.509
determiner_noun_agreement_adj_2,0.6
ellipsis,0.138
green_ideas,0.502
intransitive,0.464
left_branch_island_simple_question,0.291
matrix_question_npi_licensor_present,0.431
npi_present,0.431
only_npi_licensor_present,0.001
only_npi_scope,0.002
pp_order,0.589
principle_A_c_command,0.511
principle_A_domain_1,0.992
principle_A_domain_2,0.505
principle_A_domain_3,0.505
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.589
recursion_poss_ditransitive_medium,0.627
recursion_poss_ditransitive_short,0.593
recursion_poss_transitive_long,0.681
recursion_poss_transitive_medium,0.715
recursion_poss_transitive_short,0.757
recursion_pp_is_long,0.306
recursion_pp_is_medium,0.358
recursion_pp_is_short,0.32
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.89
sentential_negation_npi_scope,0.585
subj_aux_agreement_question_vary_aux,0.42
subj_aux_agreement_question_vary_subj,0.486
subj_aux_vary_subj,0.545
subj_aux_vary_verb,0.5
subj_aux_vary_verb_pp,0.508
subj_aux_vary_verb_rc,0.524
subj_verb_vary_verb,0.398
svo_vos,0.56
swapped_ditransitive_1,0.894
swapped_ditransitive_2,0.786
transitive,0.734
wh_island,0.781
wh_questions_object_gap,0.494
wh_questions_object_gap_long_distance,0.447
wh_questions_subject_gap,0.728
wh_questions_subject_gap_long_distance,0.677
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.001
wh_vs_that_with_gap_long_distance,0.0
