,epoch_7
adjunct_island,0.886
adv_order,0.701
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.466
center_embedding_double_1,0.369
center_embedding_double_2,0.911
center_embedding_single_1,0.321
center_embedding_single_2,0.95
complex_np_island,0.448
coordinate_structure_constrain_object_extraction,0.374
determiner_noun_agreement_1,0.487
determiner_noun_agreement_2,0.606
determiner_noun_agreement_adj_1,0.513
determiner_noun_agreement_adj_2,0.614
ellipsis,0.36
green_ideas,0.513
intransitive,0.533
left_branch_island_simple_question,0.067
matrix_question_npi_licensor_present,0.722
npi_present,0.479
only_npi_licensor_present,0.887
only_npi_scope,0.923
pp_order,0.969
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.5
principle_A_domain_3,0.458
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.321
recursion_poss_ditransitive_medium,0.391
recursion_poss_ditransitive_short,0.598
recursion_poss_transitive_long,0.966
recursion_poss_transitive_medium,0.964
recursion_poss_transitive_short,0.974
recursion_pp_is_long,0.76
recursion_pp_is_medium,0.778
recursion_pp_is_short,0.567
recursion_pp_verb_long,0.828
recursion_pp_verb_medium,0.883
recursion_pp_verb_short,0.827
sentential_negation_npi_licensor_present,0.509
sentential_negation_npi_scope,0.413
subj_aux_agreement_question_vary_aux,0.676
subj_aux_agreement_question_vary_subj,0.498
subj_aux_vary_subj,0.57
subj_aux_vary_verb,0.596
subj_aux_vary_verb_pp,0.451
subj_aux_vary_verb_rc,0.468
subj_verb_vary_verb,0.403
svo_vos,0.499
swapped_ditransitive_1,0.899
swapped_ditransitive_2,0.94
transitive,0.765
wh_island,0.988
wh_questions_object_gap,0.099
wh_questions_object_gap_long_distance,0.088
wh_questions_subject_gap,0.748
wh_questions_subject_gap_long_distance,0.813
wh_vs_that_no_gap,0.994
wh_vs_that_no_gap_long_distance,0.965
wh_vs_that_with_gap,0.436
wh_vs_that_with_gap_long_distance,0.449
