,epoch_3
adjunct_island,0.776
adv_order,0.775
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.502
center_embedding_double_1,0.389
center_embedding_double_2,0.913
center_embedding_single_1,0.443
center_embedding_single_2,0.932
complex_np_island,0.49
coordinate_structure_constrain_object_extraction,0.29
determiner_noun_agreement_1,0.468
determiner_noun_agreement_2,0.56
determiner_noun_agreement_adj_1,0.509
determiner_noun_agreement_adj_2,0.588
ellipsis,0.283
green_ideas,0.481
intransitive,0.486
left_branch_island_simple_question,0.068
matrix_question_npi_licensor_present,0.639
npi_present,0.481
only_npi_licensor_present,0.986
only_npi_scope,0.738
pp_order,0.996
principle_A_c_command,0.497
principle_A_domain_1,1.0
principle_A_domain_2,0.505
principle_A_domain_3,0.473
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.593
recursion_poss_ditransitive_medium,0.609
recursion_poss_ditransitive_short,0.704
recursion_poss_transitive_long,0.936
recursion_poss_transitive_medium,0.934
recursion_poss_transitive_short,0.95
recursion_pp_is_long,0.893
recursion_pp_is_medium,0.873
recursion_pp_is_short,0.586
recursion_pp_verb_long,0.028
recursion_pp_verb_medium,0.246
recursion_pp_verb_short,0.609
sentential_negation_npi_licensor_present,0.511
sentential_negation_npi_scope,0.401
subj_aux_agreement_question_vary_aux,0.689
subj_aux_agreement_question_vary_subj,0.492
subj_aux_vary_subj,0.548
subj_aux_vary_verb,0.577
subj_aux_vary_verb_pp,0.466
subj_aux_vary_verb_rc,0.481
subj_verb_vary_verb,0.423
svo_vos,0.617
swapped_ditransitive_1,0.849
swapped_ditransitive_2,0.866
transitive,0.792
wh_island,0.961
wh_questions_object_gap,0.128
wh_questions_object_gap_long_distance,0.135
wh_questions_subject_gap,0.857
wh_questions_subject_gap_long_distance,0.94
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.994
wh_vs_that_with_gap,0.252
wh_vs_that_with_gap_long_distance,0.19
