,best
adjunct_island,0.603
adv_order,0.454
wh_vs_that_with_gap,0.154
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.494
recursion_pp_verb_long,0.0
center_embedding_double_1,0.565
recursion_pp_verb_medium,0.349
center_embedding_double_2,0.801
recursion_pp_verb_short,0.999
center_embedding_single_1,0.48
subj_aux_vary_verb_rc,0.517
center_embedding_single_2,0.698
complex_np_island,0.449
recursion_poss_transitive_medium,0.753
coordinate_structure_constrain_object_extraction,0.167
subj_aux_vary_verb_pp,0.496
determiner_noun_agreement_1,0.477
subj_verb_vary_verb,0.404
determiner_noun_agreement_2,0.572
svo_vos,0.516
determiner_noun_agreement_adj_1,0.51
swapped_ditransitive_1,0.798
determiner_noun_agreement_adj_2,0.597
ellipsis,0.201
green_ideas,0.432
intransitive,0.41
recursion_poss_transitive_short,0.772
left_branch_island_simple_question,0.116
recursion_pp_is_long,0.108
matrix_question_npi_licensor_present,0.374
npi_present,0.377
swapped_ditransitive_2,0.74
only_npi_licensor_present,1.0
only_npi_scope,0.24
pp_order,0.467
principle_A_c_command,0.499
principle_A_domain_1,1.0
principle_A_domain_2,0.49
principle_A_domain_3,0.487
transitive,0.792
recursion_intensifier_adj_long,1.0
wh_island,1.0
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.267
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.162
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.228
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.962
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.982
recursion_poss_ditransitive_long,0.532
recursion_pp_is_medium,0.01
recursion_poss_ditransitive_medium,0.552
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.613
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.735
subj_aux_agreement_question_vary_subj,0.495
sentential_negation_npi_licensor_present,0.804
wh_vs_that_no_gap_long_distance,0.999
sentential_negation_npi_scope,0.662
subj_aux_vary_subj,0.543
subj_aux_agreement_question_vary_aux,0.49
subj_aux_vary_verb,0.563
