,best
adjunct_island,0.73
adv_order,0.557
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.462
center_embedding_double_1,0.39
center_embedding_double_2,0.934
center_embedding_single_1,0.335
center_embedding_single_2,0.958
complex_np_island,0.536
coordinate_structure_constrain_object_extraction,0.285
determiner_noun_agreement_1,0.458
determiner_noun_agreement_2,0.583
determiner_noun_agreement_adj_1,0.509
determiner_noun_agreement_adj_2,0.6
ellipsis,0.138
green_ideas,0.502
intransitive,0.464
left_branch_island_simple_question,0.29
matrix_question_npi_licensor_present,0.43
npi_present,0.431
only_npi_licensor_present,0.001
only_npi_scope,0.002
pp_order,0.589
principle_A_c_command,0.511
principle_A_domain_1,0.991
principle_A_domain_2,0.505
principle_A_domain_3,0.504
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.591
recursion_poss_ditransitive_medium,0.626
recursion_poss_ditransitive_short,0.593
recursion_poss_transitive_long,0.677
recursion_poss_transitive_medium,0.714
recursion_poss_transitive_short,0.757
recursion_pp_is_long,0.308
recursion_pp_is_medium,0.357
recursion_pp_is_short,0.318
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.892
sentential_negation_npi_scope,0.585
subj_aux_agreement_question_vary_aux,0.42
subj_aux_agreement_question_vary_subj,0.485
subj_aux_vary_subj,0.544
subj_aux_vary_verb,0.499
subj_aux_vary_verb_pp,0.509
subj_aux_vary_verb_rc,0.526
subj_verb_vary_verb,0.398
svo_vos,0.561
swapped_ditransitive_1,0.894
swapped_ditransitive_2,0.785
transitive,0.732
wh_island,0.774
wh_questions_object_gap,0.494
wh_questions_object_gap_long_distance,0.448
wh_questions_subject_gap,0.727
wh_questions_subject_gap_long_distance,0.675
wh_vs_that_no_gap,0.997
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.001
wh_vs_that_with_gap_long_distance,0.0
