,best
adjunct_island,0.593
adv_order,0.432
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.531
center_embedding_double_1,0.394
center_embedding_double_2,0.909
center_embedding_single_1,0.354
center_embedding_single_2,0.937
complex_np_island,0.385
coordinate_structure_constrain_object_extraction,0.338
determiner_noun_agreement_1,0.473
determiner_noun_agreement_2,0.567
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.583
ellipsis,0.189
green_ideas,0.525
intransitive,0.616
left_branch_island_simple_question,0.216
matrix_question_npi_licensor_present,0.222
npi_present,0.434
only_npi_licensor_present,0.091
only_npi_scope,0.347
pp_order,0.775
principle_A_c_command,0.508
principle_A_domain_1,1.0
principle_A_domain_2,0.49
principle_A_domain_3,0.495
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.439
recursion_poss_ditransitive_medium,0.483
recursion_poss_ditransitive_short,0.528
recursion_poss_transitive_long,0.849
recursion_poss_transitive_medium,0.864
recursion_poss_transitive_short,0.868
recursion_pp_is_long,0.592
recursion_pp_is_medium,0.46
recursion_pp_is_short,0.423
recursion_pp_verb_long,0.01
recursion_pp_verb_medium,0.283
recursion_pp_verb_short,0.948
sentential_negation_npi_licensor_present,0.498
sentential_negation_npi_scope,0.317
subj_aux_agreement_question_vary_aux,0.397
subj_aux_agreement_question_vary_subj,0.498
subj_aux_vary_subj,0.518
subj_aux_vary_verb,0.458
subj_aux_vary_verb_pp,0.501
subj_aux_vary_verb_rc,0.501
subj_verb_vary_verb,0.386
svo_vos,0.451
swapped_ditransitive_1,0.906
swapped_ditransitive_2,0.852
transitive,0.697
wh_island,0.999
wh_questions_object_gap,0.33
wh_questions_object_gap_long_distance,0.332
wh_questions_subject_gap,0.905
wh_questions_subject_gap_long_distance,0.857
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.096
wh_vs_that_with_gap_long_distance,0.174
