,best
adjunct_island,0.771
adv_order,0.746
wh_vs_that_with_gap,0.16
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.533
recursion_pp_verb_long,0.296
center_embedding_double_1,0.39
recursion_pp_verb_medium,0.446
center_embedding_double_2,0.729
recursion_pp_verb_short,0.613
center_embedding_single_1,0.64
subj_aux_vary_verb_rc,0.473
center_embedding_single_2,0.953
complex_np_island,0.403
recursion_poss_transitive_medium,0.906
coordinate_structure_constrain_object_extraction,0.563
subj_aux_vary_verb_pp,0.446
determiner_noun_agreement_1,0.525
subj_verb_vary_verb,0.424
determiner_noun_agreement_2,0.6
svo_vos,0.396
determiner_noun_agreement_adj_1,0.52
swapped_ditransitive_1,0.764
determiner_noun_agreement_adj_2,0.604
ellipsis,0.551
green_ideas,0.391
intransitive,0.564
recursion_poss_transitive_short,0.939
left_branch_island_simple_question,0.048
recursion_pp_is_long,0.585
matrix_question_npi_licensor_present,0.616
npi_present,0.454
swapped_ditransitive_2,0.758
only_npi_licensor_present,0.995
only_npi_scope,0.879
pp_order,0.858
principle_A_c_command,0.513
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.488
transitive,0.879
recursion_intensifier_adj_long,1.0
wh_island,0.653
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.32
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.17
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.181
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.643
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.695
recursion_poss_ditransitive_long,0.773
recursion_pp_is_medium,0.448
recursion_poss_ditransitive_medium,0.761
recursion_pp_is_short,0.136
recursion_poss_ditransitive_short,0.784
wh_vs_that_no_gap,0.991
recursion_poss_transitive_long,0.742
subj_aux_agreement_question_vary_subj,0.486
sentential_negation_npi_licensor_present,0.183
wh_vs_that_no_gap_long_distance,0.994
sentential_negation_npi_scope,0.407
subj_aux_vary_subj,0.596
subj_aux_agreement_question_vary_aux,0.608
subj_aux_vary_verb,0.676
