,best
adjunct_island,0.762
adv_order,0.732
wh_vs_that_with_gap,0.175
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.527
recursion_pp_verb_long,0.736
center_embedding_double_1,0.396
recursion_pp_verb_medium,0.831
center_embedding_double_2,0.738
recursion_pp_verb_short,0.864
center_embedding_single_1,0.626
subj_aux_vary_verb_rc,0.486
center_embedding_single_2,0.958
complex_np_island,0.386
recursion_poss_transitive_medium,0.909
coordinate_structure_constrain_object_extraction,0.614
subj_aux_vary_verb_pp,0.466
determiner_noun_agreement_1,0.504
subj_verb_vary_verb,0.419
determiner_noun_agreement_2,0.584
svo_vos,0.375
determiner_noun_agreement_adj_1,0.519
swapped_ditransitive_1,0.756
determiner_noun_agreement_adj_2,0.603
ellipsis,0.418
green_ideas,0.419
intransitive,0.561
recursion_poss_transitive_short,0.943
left_branch_island_simple_question,0.045
recursion_pp_is_long,0.589
matrix_question_npi_licensor_present,0.663
npi_present,0.466
swapped_ditransitive_2,0.771
only_npi_licensor_present,0.992
only_npi_scope,0.778
pp_order,0.855
principle_A_c_command,0.514
principle_A_domain_1,1.0
principle_A_domain_2,0.506
principle_A_domain_3,0.472
transitive,0.877
recursion_intensifier_adj_long,1.0
wh_island,0.632
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.314
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.185
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.164
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.649
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.706
recursion_poss_ditransitive_long,0.758
recursion_pp_is_medium,0.466
recursion_poss_ditransitive_medium,0.756
recursion_pp_is_short,0.129
recursion_poss_ditransitive_short,0.789
wh_vs_that_no_gap,0.995
recursion_poss_transitive_long,0.732
subj_aux_agreement_question_vary_subj,0.488
sentential_negation_npi_licensor_present,0.241
wh_vs_that_no_gap_long_distance,0.996
sentential_negation_npi_scope,0.405
subj_aux_vary_subj,0.599
subj_aux_agreement_question_vary_aux,0.605
subj_aux_vary_verb,0.661
