,epoch_9
adjunct_island,0.786
adv_order,0.823
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.494
center_embedding_double_1,0.228
center_embedding_double_2,0.923
center_embedding_single_1,0.036
center_embedding_single_2,0.994
complex_np_island,0.424
coordinate_structure_constrain_object_extraction,0.386
determiner_noun_agreement_1,0.547
determiner_noun_agreement_2,0.621
determiner_noun_agreement_adj_1,0.528
determiner_noun_agreement_adj_2,0.594
ellipsis,0.315
green_ideas,0.375
intransitive,0.664
left_branch_island_simple_question,0.062
matrix_question_npi_licensor_present,0.232
npi_present,0.503
only_npi_licensor_present,1.0
only_npi_scope,0.98
pp_order,0.959
principle_A_c_command,0.498
principle_A_domain_1,1.0
principle_A_domain_2,0.509
principle_A_domain_3,0.511
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.709
recursion_poss_ditransitive_medium,0.697
recursion_poss_ditransitive_short,0.705
recursion_poss_transitive_long,0.985
recursion_poss_transitive_medium,0.98
recursion_poss_transitive_short,0.998
recursion_pp_is_long,0.38
recursion_pp_is_medium,0.314
recursion_pp_is_short,0.842
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,0.998
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.157
sentential_negation_npi_scope,0.619
subj_aux_agreement_question_vary_aux,0.654
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.638
subj_aux_vary_verb,0.828
subj_aux_vary_verb_pp,0.446
subj_aux_vary_verb_rc,0.44
subj_verb_vary_verb,0.454
svo_vos,0.632
swapped_ditransitive_1,0.867
swapped_ditransitive_2,0.915
transitive,0.856
wh_island,0.953
wh_questions_object_gap,0.125
wh_questions_object_gap_long_distance,0.148
wh_questions_subject_gap,0.654
wh_questions_subject_gap_long_distance,0.636
wh_vs_that_no_gap,0.997
wh_vs_that_no_gap_long_distance,0.981
wh_vs_that_with_gap,0.226
wh_vs_that_with_gap_long_distance,0.288
