,best
adjunct_island,0.549
adv_order,0.497
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.458
center_embedding_double_1,0.453
center_embedding_double_2,0.949
center_embedding_single_1,0.299
center_embedding_single_2,0.965
complex_np_island,0.532
coordinate_structure_constrain_object_extraction,0.388
determiner_noun_agreement_1,0.502
determiner_noun_agreement_2,0.578
determiner_noun_agreement_adj_1,0.512
determiner_noun_agreement_adj_2,0.569
ellipsis,0.167
green_ideas,0.535
intransitive,0.456
left_branch_island_simple_question,0.363
matrix_question_npi_licensor_present,0.557
npi_present,0.415
only_npi_licensor_present,0.0
only_npi_scope,0.449
pp_order,0.677
principle_A_c_command,0.51
principle_A_domain_1,0.323
principle_A_domain_2,0.503
principle_A_domain_3,0.489
recursion_intensifier_adj_long,0.864
recursion_intensifier_adj_medium,0.962
recursion_intensifier_adj_short,0.999
recursion_intensifier_adv_long,0.112
recursion_intensifier_adv_medium,0.037
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.62
recursion_poss_ditransitive_medium,0.638
recursion_poss_ditransitive_short,0.677
recursion_poss_transitive_long,0.587
recursion_poss_transitive_medium,0.64
recursion_poss_transitive_short,0.75
recursion_pp_is_long,0.74
recursion_pp_is_medium,0.712
recursion_pp_is_short,0.565
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,0.999
recursion_pp_verb_short,0.996
sentential_negation_npi_licensor_present,0.859
sentential_negation_npi_scope,0.567
subj_aux_agreement_question_vary_aux,0.454
subj_aux_agreement_question_vary_subj,0.485
subj_aux_vary_subj,0.525
subj_aux_vary_verb,0.431
subj_aux_vary_verb_pp,0.497
subj_aux_vary_verb_rc,0.495
subj_verb_vary_verb,0.394
svo_vos,0.43
swapped_ditransitive_1,0.766
swapped_ditransitive_2,0.702
transitive,0.697
wh_island,0.326
wh_questions_object_gap,0.785
wh_questions_object_gap_long_distance,0.791
wh_questions_subject_gap,0.782
wh_questions_subject_gap_long_distance,0.735
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.002
wh_vs_that_with_gap_long_distance,0.001
