,best
adjunct_island,0.435
adv_order,0.683
anaphor_gender_agreement,0.519
anaphor_number_agreement,0.457
center_embedding_double_1,0.709
center_embedding_double_2,0.791
center_embedding_single_1,0.758
center_embedding_single_2,0.432
complex_np_island,0.385
coordinate_structure_constrain_object_extraction,0.293
determiner_noun_agreement_1,0.499
determiner_noun_agreement_2,0.534
determiner_noun_agreement_adj_1,0.48
determiner_noun_agreement_adj_2,0.533
ellipsis,0.081
green_ideas,0.517
intransitive,0.321
left_branch_island_simple_question,0.133
matrix_question_npi_licensor_present,0.375
npi_present,0.293
only_npi_licensor_present,1.0
only_npi_scope,0.793
pp_order,0.651
principle_A_c_command,0.488
principle_A_domain_1,0.901
principle_A_domain_2,0.521
principle_A_domain_3,0.523
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,0.886
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.001
recursion_intensifier_adv_short,0.123
recursion_poss_ditransitive_long,0.596
recursion_poss_ditransitive_medium,0.586
recursion_poss_ditransitive_short,0.513
recursion_poss_transitive_long,0.85
recursion_poss_transitive_medium,0.864
recursion_poss_transitive_short,0.935
recursion_pp_is_long,0.991
recursion_pp_is_medium,0.991
recursion_pp_is_short,0.567
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.011
recursion_pp_verb_short,0.831
sentential_negation_npi_licensor_present,0.995
sentential_negation_npi_scope,0.203
subj_aux_agreement_question_vary_aux,0.486
subj_aux_agreement_question_vary_subj,0.48
subj_aux_vary_subj,0.541
subj_aux_vary_verb,0.413
subj_aux_vary_verb_pp,0.495
subj_aux_vary_verb_rc,0.491
subj_verb_vary_verb,0.406
svo_vos,0.497
swapped_ditransitive_1,0.827
swapped_ditransitive_2,0.581
transitive,0.762
wh_island,0.983
wh_questions_object_gap,0.204
wh_questions_object_gap_long_distance,0.211
wh_questions_subject_gap,0.695
wh_questions_subject_gap_long_distance,0.763
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.531
wh_vs_that_with_gap_long_distance,0.611
