,epoch_4
adjunct_island,0.843
adv_order,0.742
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.499
center_embedding_double_1,0.376
center_embedding_double_2,0.928
center_embedding_single_1,0.386
center_embedding_single_2,0.946
complex_np_island,0.479
coordinate_structure_constrain_object_extraction,0.341
determiner_noun_agreement_1,0.476
determiner_noun_agreement_2,0.583
determiner_noun_agreement_adj_1,0.512
determiner_noun_agreement_adj_2,0.602
ellipsis,0.304
green_ideas,0.508
intransitive,0.527
left_branch_island_simple_question,0.077
matrix_question_npi_licensor_present,0.559
npi_present,0.48
only_npi_licensor_present,0.957
only_npi_scope,0.808
pp_order,0.986
principle_A_c_command,0.497
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.465
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.52
recursion_poss_ditransitive_medium,0.585
recursion_poss_ditransitive_short,0.698
recursion_poss_transitive_long,0.957
recursion_poss_transitive_medium,0.945
recursion_poss_transitive_short,0.952
recursion_pp_is_long,0.801
recursion_pp_is_medium,0.79
recursion_pp_is_short,0.573
recursion_pp_verb_long,0.429
recursion_pp_verb_medium,0.699
recursion_pp_verb_short,0.804
sentential_negation_npi_licensor_present,0.503
sentential_negation_npi_scope,0.383
subj_aux_agreement_question_vary_aux,0.685
subj_aux_agreement_question_vary_subj,0.506
subj_aux_vary_subj,0.568
subj_aux_vary_verb,0.578
subj_aux_vary_verb_pp,0.444
subj_aux_vary_verb_rc,0.466
subj_verb_vary_verb,0.409
svo_vos,0.583
swapped_ditransitive_1,0.864
swapped_ditransitive_2,0.902
transitive,0.786
wh_island,0.976
wh_questions_object_gap,0.108
wh_questions_object_gap_long_distance,0.099
wh_questions_subject_gap,0.775
wh_questions_subject_gap_long_distance,0.883
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.992
wh_vs_that_with_gap,0.266
wh_vs_that_with_gap_long_distance,0.255
