,epoch_3
adjunct_island,0.787
adv_order,0.772
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.502
center_embedding_double_1,0.39
center_embedding_double_2,0.917
center_embedding_single_1,0.462
center_embedding_single_2,0.939
complex_np_island,0.51
coordinate_structure_constrain_object_extraction,0.287
determiner_noun_agreement_1,0.469
determiner_noun_agreement_2,0.551
determiner_noun_agreement_adj_1,0.511
determiner_noun_agreement_adj_2,0.578
ellipsis,0.271
green_ideas,0.484
intransitive,0.484
left_branch_island_simple_question,0.066
matrix_question_npi_licensor_present,0.561
npi_present,0.481
only_npi_licensor_present,0.981
only_npi_scope,0.715
pp_order,0.994
principle_A_c_command,0.5
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.473
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.584
recursion_poss_ditransitive_medium,0.611
recursion_poss_ditransitive_short,0.687
recursion_poss_transitive_long,0.936
recursion_poss_transitive_medium,0.929
recursion_poss_transitive_short,0.941
recursion_pp_is_long,0.911
recursion_pp_is_medium,0.877
recursion_pp_is_short,0.59
recursion_pp_verb_long,0.04
recursion_pp_verb_medium,0.293
recursion_pp_verb_short,0.609
sentential_negation_npi_licensor_present,0.506
sentential_negation_npi_scope,0.375
subj_aux_agreement_question_vary_aux,0.691
subj_aux_agreement_question_vary_subj,0.495
subj_aux_vary_subj,0.541
subj_aux_vary_verb,0.565
subj_aux_vary_verb_pp,0.465
subj_aux_vary_verb_rc,0.472
subj_verb_vary_verb,0.415
svo_vos,0.608
swapped_ditransitive_1,0.828
swapped_ditransitive_2,0.862
transitive,0.794
wh_island,0.964
wh_questions_object_gap,0.12
wh_questions_object_gap_long_distance,0.115
wh_questions_subject_gap,0.837
wh_questions_subject_gap_long_distance,0.927
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.992
wh_vs_that_with_gap,0.212
wh_vs_that_with_gap_long_distance,0.188
