,best
adjunct_island,0.8
adv_order,0.765
wh_vs_that_with_gap,0.146
anaphor_gender_agreement,0.503
anaphor_number_agreement,0.556
recursion_pp_verb_long,0.044
center_embedding_double_1,0.4
recursion_pp_verb_medium,0.082
center_embedding_double_2,0.726
recursion_pp_verb_short,0.279
center_embedding_single_1,0.641
subj_aux_vary_verb_rc,0.473
center_embedding_single_2,0.945
complex_np_island,0.394
recursion_poss_transitive_medium,0.914
coordinate_structure_constrain_object_extraction,0.539
subj_aux_vary_verb_pp,0.41
determiner_noun_agreement_1,0.567
subj_verb_vary_verb,0.445
determiner_noun_agreement_2,0.62
svo_vos,0.408
determiner_noun_agreement_adj_1,0.521
swapped_ditransitive_1,0.772
determiner_noun_agreement_adj_2,0.606
ellipsis,0.64
green_ideas,0.389
intransitive,0.539
recursion_poss_transitive_short,0.951
left_branch_island_simple_question,0.054
recursion_pp_is_long,0.699
matrix_question_npi_licensor_present,0.563
npi_present,0.431
swapped_ditransitive_2,0.756
only_npi_licensor_present,1.0
only_npi_scope,0.973
pp_order,0.843
principle_A_c_command,0.514
principle_A_domain_1,1.0
principle_A_domain_2,0.509
principle_A_domain_3,0.488
transitive,0.878
recursion_intensifier_adj_long,1.0
wh_island,0.617
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.354
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.147
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.205
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.655
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.702
recursion_poss_ditransitive_long,0.811
recursion_pp_is_medium,0.487
recursion_poss_ditransitive_medium,0.807
recursion_pp_is_short,0.147
recursion_poss_ditransitive_short,0.815
wh_vs_that_no_gap,0.997
recursion_poss_transitive_long,0.764
subj_aux_agreement_question_vary_subj,0.495
sentential_negation_npi_licensor_present,0.128
wh_vs_that_no_gap_long_distance,0.99
sentential_negation_npi_scope,0.415
subj_aux_vary_subj,0.607
subj_aux_agreement_question_vary_aux,0.643
subj_aux_vary_verb,0.702
