,best
adjunct_island,0.762
adv_order,0.45
wh_vs_that_with_gap,0.361
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.5
recursion_pp_verb_long,0.988
center_embedding_double_1,0.472
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.884
recursion_pp_verb_short,1.0
center_embedding_single_1,0.397
subj_aux_vary_verb_rc,0.472
center_embedding_single_2,0.782
complex_np_island,0.44
recursion_poss_transitive_medium,0.698
coordinate_structure_constrain_object_extraction,0.424
subj_aux_vary_verb_pp,0.466
determiner_noun_agreement_1,0.459
subj_verb_vary_verb,0.445
determiner_noun_agreement_2,0.559
svo_vos,0.669
determiner_noun_agreement_adj_1,0.513
swapped_ditransitive_1,0.844
determiner_noun_agreement_adj_2,0.565
ellipsis,0.247
green_ideas,0.422
intransitive,0.587
recursion_poss_transitive_short,0.748
left_branch_island_simple_question,0.164
recursion_pp_is_long,0.023
matrix_question_npi_licensor_present,0.124
npi_present,0.434
swapped_ditransitive_2,0.741
only_npi_licensor_present,0.964
only_npi_scope,0.157
pp_order,0.531
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.509
principle_A_domain_3,0.482
transitive,0.811
recursion_intensifier_adj_long,1.0
wh_island,0.985
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.105
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.339
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.098
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.874
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.94
recursion_poss_ditransitive_long,0.553
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.572
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.635
wh_vs_that_no_gap,0.95
recursion_poss_transitive_long,0.687
subj_aux_agreement_question_vary_subj,0.488
sentential_negation_npi_licensor_present,0.525
wh_vs_that_no_gap_long_distance,0.925
sentential_negation_npi_scope,0.69
subj_aux_vary_subj,0.527
subj_aux_agreement_question_vary_aux,0.558
subj_aux_vary_verb,0.705
