,epoch_0
adjunct_island,0.247
adv_order,0.44
anaphor_gender_agreement,0.492
anaphor_number_agreement,0.455
center_embedding_double_1,0.056
center_embedding_double_2,0.681
center_embedding_single_1,0.015
center_embedding_single_2,0.792
complex_np_island,0.516
coordinate_structure_constrain_object_extraction,0.451
determiner_noun_agreement_1,0.499
determiner_noun_agreement_2,0.473
determiner_noun_agreement_adj_1,0.462
determiner_noun_agreement_adj_2,0.45
ellipsis,0.629
green_ideas,0.389
intransitive,0.577
left_branch_island_simple_question,0.409
matrix_question_npi_licensor_present,0.607
npi_present,0.947
only_npi_licensor_present,0.002
only_npi_scope,0.372
pp_order,0.515
principle_A_c_command,0.441
principle_A_domain_1,0.248
principle_A_domain_2,0.522
principle_A_domain_3,0.501
recursion_intensifier_adj_long,0.619
recursion_intensifier_adj_medium,0.569
recursion_intensifier_adj_short,0.472
recursion_intensifier_adv_long,0.415
recursion_intensifier_adv_medium,0.442
recursion_intensifier_adv_short,0.531
recursion_poss_ditransitive_long,0.381
recursion_poss_ditransitive_medium,0.393
recursion_poss_ditransitive_short,0.367
recursion_poss_transitive_long,0.282
recursion_poss_transitive_medium,0.29
recursion_poss_transitive_short,0.259
recursion_pp_is_long,0.67
recursion_pp_is_medium,0.735
recursion_pp_is_short,0.792
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.0
sentential_negation_npi_scope,0.652
subj_aux_agreement_question_vary_aux,0.477
subj_aux_agreement_question_vary_subj,0.468
subj_aux_vary_subj,0.536
subj_aux_vary_verb,0.525
subj_aux_vary_verb_pp,0.537
subj_aux_vary_verb_rc,0.534
subj_verb_vary_verb,0.602
svo_vos,0.445
swapped_ditransitive_1,0.571
swapped_ditransitive_2,0.671
transitive,0.356
wh_island,0.016
wh_questions_object_gap,0.598
wh_questions_object_gap_long_distance,0.595
wh_questions_subject_gap,0.442
wh_questions_subject_gap_long_distance,0.331
wh_vs_that_no_gap,0.02
wh_vs_that_no_gap_long_distance,0.0
wh_vs_that_with_gap,0.511
wh_vs_that_with_gap_long_distance,0.551
