,best
adjunct_island,0.912
adv_order,0.487
wh_vs_that_with_gap,0.483
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.516
recursion_pp_verb_long,0.966
center_embedding_double_1,0.512
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.773
recursion_pp_verb_short,1.0
center_embedding_single_1,0.55
subj_aux_vary_verb_rc,0.41
center_embedding_single_2,0.621
complex_np_island,0.555
recursion_poss_transitive_medium,0.97
coordinate_structure_constrain_object_extraction,0.454
subj_aux_vary_verb_pp,0.327
determiner_noun_agreement_1,0.556
subj_verb_vary_verb,0.44
determiner_noun_agreement_2,0.651
svo_vos,0.441
determiner_noun_agreement_adj_1,0.543
swapped_ditransitive_1,0.844
determiner_noun_agreement_adj_2,0.582
ellipsis,0.489
green_ideas,0.543
intransitive,0.676
recursion_poss_transitive_short,0.951
left_branch_island_simple_question,0.015
recursion_pp_is_long,0.011
matrix_question_npi_licensor_present,0.593
npi_present,0.453
swapped_ditransitive_2,0.791
only_npi_licensor_present,0.999
only_npi_scope,0.453
pp_order,0.432
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.504
principle_A_domain_3,0.5
transitive,0.864
recursion_intensifier_adj_long,1.0
wh_island,0.97
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.055
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.46
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.078
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.804
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.93
recursion_poss_ditransitive_long,0.673
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.64
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.668
wh_vs_that_no_gap,0.941
recursion_poss_transitive_long,0.99
subj_aux_agreement_question_vary_subj,0.49
sentential_negation_npi_licensor_present,0.153
wh_vs_that_no_gap_long_distance,0.928
sentential_negation_npi_scope,0.505
subj_aux_vary_subj,0.564
subj_aux_agreement_question_vary_aux,0.66
subj_aux_vary_verb,0.617
