,best
adjunct_island,0.886
adv_order,0.411
wh_vs_that_with_gap,0.54
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.482
recursion_pp_verb_long,0.95
center_embedding_double_1,0.421
recursion_pp_verb_medium,0.999
center_embedding_double_2,0.901
recursion_pp_verb_short,1.0
center_embedding_single_1,0.408
subj_aux_vary_verb_rc,0.427
center_embedding_single_2,0.777
complex_np_island,0.526
recursion_poss_transitive_medium,0.833
coordinate_structure_constrain_object_extraction,0.514
subj_aux_vary_verb_pp,0.381
determiner_noun_agreement_1,0.551
subj_verb_vary_verb,0.497
determiner_noun_agreement_2,0.658
svo_vos,0.566
determiner_noun_agreement_adj_1,0.533
swapped_ditransitive_1,0.898
determiner_noun_agreement_adj_2,0.59
ellipsis,0.507
green_ideas,0.49
intransitive,0.69
recursion_poss_transitive_short,0.853
left_branch_island_simple_question,0.103
recursion_pp_is_long,0.001
matrix_question_npi_licensor_present,0.069
npi_present,0.416
swapped_ditransitive_2,0.809
only_npi_licensor_present,0.953
only_npi_scope,0.231
pp_order,0.356
principle_A_c_command,0.503
principle_A_domain_1,1.0
principle_A_domain_2,0.508
principle_A_domain_3,0.483
transitive,0.85
recursion_intensifier_adj_long,1.0
wh_island,0.988
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.109
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.497
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.103
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.729
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.759
recursion_poss_ditransitive_long,0.608
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.568
recursion_pp_is_short,0.001
recursion_poss_ditransitive_short,0.544
wh_vs_that_no_gap,0.929
recursion_poss_transitive_long,0.873
subj_aux_agreement_question_vary_subj,0.497
sentential_negation_npi_licensor_present,0.175
wh_vs_that_no_gap_long_distance,0.865
sentential_negation_npi_scope,0.639
subj_aux_vary_subj,0.59
subj_aux_agreement_question_vary_aux,0.421
subj_aux_vary_verb,0.794
